Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Compressor[0]/Enabled,network_table:///LiveWindow/Ungrouped/Compressor[0]/Pressure switch,"network_table:///LiveWindow/Ungrouped/DoubleSolenoid[0,2]/Value",network_table:///LiveWindow/Ungrouped/Encoder[0]/Distance,network_table:///LiveWindow/Ungrouped/Encoder[0]/Distance per Tick,network_table:///LiveWindow/Ungrouped/Encoder[0]/Speed,network_table:///LiveWindow/Ungrouped/Encoder[1]/Distance,network_table:///LiveWindow/Ungrouped/Encoder[1]/Distance per Tick,network_table:///LiveWindow/Ungrouped/Encoder[1]/Speed,network_table:///SmartDashboard/Accelerometer,network_table:///SmartDashboard/Direction,network_table:///SmartDashboard/Drive Mode,network_table:///SmartDashboard/Left EO Encoder Speed RPS,network_table:///SmartDashboard/Left Master Current,network_table:///SmartDashboard/Left NEO Drive speed FPS,network_table:///SmartDashboard/Left NEO Encoder Inches,network_table:///SmartDashboard/Left NEO Encoder Position Ticks,network_table:///SmartDashboard/Left NEO Encoder Speed Inches,network_table:///SmartDashboard/Left Rio Drive speed FPS,network_table:///SmartDashboard/Left Rio Encoder Inches,network_table:///SmartDashboard/Left Rio Encoder Position Ticks,network_table:///SmartDashboard/Left Rio Encoder Speed Inches,network_table:///SmartDashboard/Left Slave 1 Current,network_table:///SmartDashboard/Left Slave 2 Current,network_table:///SmartDashboard/Left Voltage,network_table:///SmartDashboard/Mode,network_table:///SmartDashboard/Neutral Mode,network_table:///SmartDashboard/Right Master Current,network_table:///SmartDashboard/Right NEO Drive speed FPS,network_table:///SmartDashboard/Right NEO Encoder Inches,network_table:///SmartDashboard/Right NEO Encoder Position Ticks,network_table:///SmartDashboard/Right NEO Encoder Speed Inches,network_table:///SmartDashboard/Right NEO Encoder Speed RPS,network_table:///SmartDashboard/Right Rio Drive speed FPS,network_table:///SmartDashboard/Right Rio Encoder Inches,network_table:///SmartDashboard/Right Rio Encoder Position Ticks,network_table:///SmartDashboard/Right Rio Encoder Speed Inches,network_table:///SmartDashboard/Right Rio Encoder Speed RPS,network_table:///SmartDashboard/Right Slave 1 Current,network_table:///SmartDashboard/Right Slave 2 Current,network_table:///SmartDashboard/Right Voltage,network_table:///SmartDashboard/high Gear,network_table:///SmartDashboard/jetson/Angle To Target,network_table:///SmartDashboard/jetson/Distance,network_table:///SmartDashboard/jetson/Left hasLeft,network_table:///SmartDashboard/jetson/Left hasRight,network_table:///SmartDashboard/jetson/Left targetX,network_table:///SmartDashboard/jetson/Left targetY,network_table:///SmartDashboard/jetson/Left targetsFound,network_table:///SmartDashboard/jetson/Offset,network_table:///SmartDashboard/jetson/Right hasLeft,network_table:///SmartDashboard/jetson/Right hasRight,network_table:///SmartDashboard/jetson/Right targetX,network_table:///SmartDashboard/jetson/Right targetY,network_table:///SmartDashboard/jetson/Right targetsFound,network_table:///SmartDashboard/jetson/increment
1297,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.15625,,3.626457258827479E-4,,,0.3125,,,,,,,,,,,0.625,0.40625,-0.08711031678212836,,,,,,,,,,,,,,,10482.0
1397,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.09375,,,,,,,,,0.125,,3.626457258827479E-4,,,0.40625,,,,,,,,,,,0.3125,0.46875,-0.14123513176366467,,,,,,,,,,,,,,,10484.0
1498,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,0.125,0.09375,3.626457258827479E-4,,,0.53125,,,,,,,,,,,0.625,0.65625,-0.12180986205633718,,,,,,,,,,,,,,,10487.0
1598,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.125,,3.626457258827479E-4,,,0.96875,,,,,,,,,,,0.84375,0.96875,-0.1217295125431074,,,,,,,,,,,,,,,10489.0
1698,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,0.125,,,,,0.59375,,,,,,,,,,,0.8125,0.6875,-0.10366875400555438,,,,,,,,,,,,,,,10491.0
1799,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3.626457258827479E-4,,,0.84375,,,,,,,,,,,0.78125,1.0,-0.12180986205633718,,,,,,,,,,,,,,,10493.0
1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,0.65625,,,,,,,,,,,0.875,0.5,-0.08711031678212836,,,,,,,,,,,,,,,10496.0
1998,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,-0.0,-0.0,,0.15625,,0.0,,,0.25,,-0.0,0.0,,,,0.0,0.0,,,0.3125,0.25,0.0,,,,,,,,,,,,,,,10498.0
2098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,0.125,0.15625,,,,,,,,,,,,,,,,10500.0
2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09375,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,10502.0
2299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.626457258827479E-4,,,,,,,,,,,,,,,,3.614535966063418E-4,,,,,,,,,,,,,,,10505.0
2399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,0.09375,-7.252914517654958E-4,,,,,,,,,,,,,,,,7.229071932126835E-4,,,,,,,,,,,,,,,10507.0
2499,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.15625,,-0.0010879371776482437,,,,,,,,,,,,,,,,0.0010850760673848689,,,,,,,,,,,,,,,10509.0
2598,,,,,,,,,,,,,,,,,,,,,,,,,0.09375,,,,,,,,,0.125,,-0.0018132286294137395,,,,,,,,,,,,,,,,0.0018072679830317088,,,,,,,,,,,,,,,10511.0
2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,,-0.002538520081179235,,,,,,,,,,,,,,,0.125,0.0025301751762443923,,,,,,,,,,,,,,,10514.0
2800,,,,,,,,,,,,,,,,,,,,,,,,,0.09375,,,,,,,,,0.125,,-0.003263811532944731,,,,,,,,,,,,,,,,0.0032530823694570756,,,,,,,,,,,,,,,10516.0
2899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,,-0.0043488876003295995,,,,,,,,,,,,,,,,0.004337443159276101,,,,,,,,,,,,,,,10518.0
2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,-0.00507704016235847,,,,,,,,,,,,,,,,0.005060350352488785,,,,,,,,,,,,,,,10520.0
3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,0.09375,-0.006164977340006714,,,,,,,,,,,,,,,0.125,0.00614876438184759,,,,,,,,,,,,,,,10523.0
3200,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,0.15625,0.125,-0.0076105533005767995,,,,,,,,,,,,,,0.15625,0.15625,0.007590525528733177,,,,,,,,,,,,,,,10525.0
3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00870349742118595,,,,,,,,,,,,,,,,0.008674886318552202,,,,,,,,,,,,,,,10527.0
3401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01015408032471694,,,,,,,,,,,,,,,,0.010127376628925443,,,,,,,,,,,,,,,10529.0
3501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011604663228247932,,,,,,,,,,,,,,,,0.011566515091402937,,,,,,,,,,,,,,,10532.0
3601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013417891857661672,,,0.15625,,,,,,,,,,,,,0.01338260483108005,,,,,,,,,,,,,,,10534.0
3701,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,,,,,,,,,0.1875,0.15625,-0.015231120487075412,,,,,,,,,,,,,,0.1875,0.1875,0.015191064943388165,,,,,,,,,,,,,,,10536.0
3801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,-0.017044349116489152,,,,,,,,,,,,,,,,0.01699952505569628,,,,,,,,,,,,,,,10538.0
3903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,-0.01885757774590289,,,,,,,,,,,,,,,,0.018807985168004394,,,,,,,,,,,,,,,10541.0
4002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21875,0.1875,-0.021019623401593066,,,0.21875,,,,,,,,,,,0.21875,0.21875,0.020978137302774133,,,,,,,,,,,,,,,10543.0
4102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022861701559495833,,,0.21875,,,,,,,,,,,,,0.02277157658619953,,,,,,,,,,,,,,,10545.0
4202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,-0.025401890621662038,,,0.21875,,,,,,,,,,,,0.21875,0.025318441572313607,,,,,,,,,,,,,,,10547.0
4302,,,,,,,,,,,,,,,,,,,,,,,,,0.1875,,,,,,,,,0.25,0.1875,-0.02756107516708884,,,0.25,,,,,,,,,,,0.25,0.28125,0.027470473342081973,,,,,,,,,,,,,,,10550.0
4402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030099595248268076,,,,,,,,,,,,,,,,0.030000648518326366,,,,,,,,,,,,,,,10552.0
4502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03263811532944731,,,,,,,,,,,,,,,0.28125,0.032530823694570755,,,,,,,,,,,,,,,10554.0
4602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28125,,-0.035176635410626544,,,0.28125,,,,,,,,,,,0.28125,0.3125,0.03508412617877743,,,,,,,,,,,,,,,10556.0
4703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,-0.03807780121768853,,,,,,,,,,,,,,0.28125,,0.03795262764366588,,,,,,,,,,,,,,,10559.0
4802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28125,,-0.04097896702475051,,,,,,,,,,,,,,0.28125,,0.04087119853816339,,,,,,,,,,,,,,,10561.0
4903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.21875,-0.043908982360301524,,,,,,,,,,,,,,0.28125,,0.04376473471785638,,,,,,,,,,,,,,,10563.0
5003,,,,,,,,,,,,,,,,,,,,,,,,,0.21875,,,,,,,,,0.25,,-0.04678129863887448,,,0.25,,,,,,,,,,,0.28125,,0.04665827089754936,,,,,,,,,,,,,,,10565.0
5103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28125,0.21875,-0.05007801293984802,,,,,,,,,,,,,,0.28125,0.28125,0.04994640186773278,,,,,,,,,,,,,,,10568.0
5203,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,0.25,-0.05330892170476394,,,0.25,,,,,,,,,,,0.25,,0.05316872730185858,,,,,,,,,,,,,,,10570.0
5303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05660992767113254,,,,,,,,,,,,,,0.28125,,0.05642395550401318,,,,,,,,,,,,,,,10572.0
5403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06019919049653615,,,0.28125,,,,,,,,,,,,0.3125,0.06000129703665273,,,,,,,,,,,,,,,10574.0
5503,,,,,,,,,,,,,,,,,,,,,,,,,0.28125,,,,,,,,,,0.28125,-0.06382564775536363,,,,,,,,,,,,,,,,0.06365779595324564,,,,,,,,,,,,,,,10577.0
5604,,,,,,,,,,,,,,,,,,,,,,,,,0.28125,,,,,,,,,,,-0.0674521050141911,,,,,,,,,,,,,,0.3125,,0.06723036896877957,,,,,,,,,,,,,,,10579.0
5704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3125,,-0.07107856227301859,,,0.28125,,,,,,,,,,,,,0.0708916364024781,,,,,,,,,,,,,,,10581.0
5804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07506766525772882,,,0.3125,,,,,,,,,,,,0.34375,0.07487024864955595,,,,,,,,,,,,,,,10583.0
5904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07905676824243904,,,,,,,,,,,,,,,,0.0787968840601825,,,,,,,,,,,,,,,10586.0
6005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08310047074800866,,,0.3125,,,,,,,,,,,,,0.08277287362285227,,,,,,,,,,,,,,,10588.0
6106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08734015930661947,,,0.3125,,,,,,,,,,,,0.34375,0.08711031678212836,,,,,,,,,,,,,,,10590.0
6204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34375,,-0.09168904690694907,,,,,,,,,,,,,,,,0.09144775994140446,,,,,,,,,,,,,,,10592.0
6305,,,,,,,,,,,,,,,,,,,,,,,,,0.4375,,,,,,,,,,0.25,-0.0961011173589282,,,,,,,,,,,,,,0.34375,0.3125,0.09578520310068057,,,,,,,,,,,,,,,10595.0
6405,,,,,,,,,,,,,,,,,,,,,,,,,0.6875,,,,,,,,,0.375,0.28125,-0.10045286606952117,,,,,,,,,,,,,,0.53125,0.34375,0.10012264625995668,,,,,,,,,,,,,,,10597.0
6506,,,,,,,,,,,,,,,,,,,,,,,,,0.625,,,,,,,,,0.40625,0.34375,-0.10516726050599688,,,,,,,,,,,,,,0.59375,0.375,0.10482154301583911,,,,,,,,,,,,,,,10599.0
6606,,,,,,,,,,,,,,,,,,,,,,,,,0.875,,,,,,,,,1.0,0.71875,-0.10988165494247262,,,0.6875,,,,,,,,,,,0.84375,0.8125,0.10952043977172156,,,,,,,,,,,,,,,10601.0
6705,,,,,,,,,,,,,,,,,,-0.25,,,,,,,0.78125,,,,,,,,,1.09375,0.65625,-0.11459604937894834,,,0.65625,,,,,,,,,,,0.90625,0.6875,0.11421933652760399,,,,,,,,,,,,,,,10604.0
6806,,,,,,,,,,,,,,,,,,-0.5,,-0.5960465188081883,,,,,0.65625,,,,,,,,,1.03125,0.625,-0.1196730895413068,,,0.78125,,,,,,,,,-0.003263028387636067,-0.5960465188081883,0.8125,0.78125,0.11927968688009277,,,,,,,,,,,,,,,10606.0
6906,,,,,,,,,,,,,,,,,,-0.75,,-1.1920930376163765,,,,,0.65625,,,,,,,,,1.0625,1.03125,-0.12466811120944853,,,0.71875,,,,,,,,,-0.006526056775272134,-1.1920930376163765,0.875,0.8125,0.12434003723258157,,,,,,,,,,,,,,,10608.0
7007,,,,,,,,,,,,,,,,,,-1.0,,-1.7881395564245648,,,,,0.65625,,,,,,,,,0.75,0.90625,-0.12974181340983307,,,0.875,,-0.029154761904761902,1.0,0.11661905039946235,4.000000095367431,,-0.005474452554744526,-1.0,-0.009789085162908202,-1.7881395564245648,0.84375,0.90625,0.1295711004974517,,,,,,,,,,,,,,,10610.0
7106,,,,,,,,,,,,,,,,,,-1.75,,-4.243200748161156,,,,,0.78125,,,,,,,,,0.625,0.4375,-0.1348155156102176,,,0.84375,,,,,,,,,-0.016641117503493164,-3.0397774639714177,0.875,0.84375,0.13463812677388837,,,,,,,,,,,,,,,10613.0
7207,,,,,,,,,,,,,,,,,,-2.5,,-8.328565229739308,0.0,,,-0.0,0.46875,-0.009718254199955196,-0.029154761904761902,-1.0,-0.11661905039946235,,,,,0.4375,0.40625,-0.1402516251106296,,,0.78125,-0.009718254199955196,,,,,,-0.010948905109489052,-2.0,-0.04559433519930278,-8.328565229739308,0.8125,0.6875,0.14006708349864194,,,,,,,,,,,,,,,10615.0
7306,,,,,,,,,,,,,,,,,,-4.0,,-14.189499344799868,,,,-0.0,0.375,-0.01943650839991039,-0.0874642857142857,-3.0,-0.2332381007989247,,,,,0.375,0.4375,-0.14578358180486464,,,0.6875,-0.01943650839991039,,,0.11661905039946235,4.000000095367431,,-0.016423357664233577,-3.0,-0.08417397933256085,-15.37578022474778,0.71875,0.6875,0.14520849864192634,,,,,,,,,,,,,,,10617.0
7407,,,,,,,,,,,,,,,,,,-5.25,,-11.295848436824015,,,,-0.0,0.625,-0.03887301679982078,-0.11661904761904761,-4.0,-0.4664762015978494,,,,,0.65625,0.6875,-0.15132269127475814,,,0.375,-0.03887301679982078,-0.0874642857142857,3.0,0.2332380813360214,7.999999523162842,,-0.021897810218978103,-4.0,-0.048681467799609045,-8.892481451395252,0.5,0.5625,0.15062672620319226,,,,,,,,,,,,,,,10619.0
7507,,,,,,,,,,,,,,,,,,-8.75,,-33.43357834573998,,,,-0.0,0.53125,-0.03887302004363801,-0.1749285714285714,-6.0,-0.46647624052365616,,,,,0.59375,0.53125,-0.15702559930722984,,,0.6875,-0.03887302004363801,-0.11661904761904761,4.0,0.3498571317354838,11.999999618530273,,-0.043795620437956206,-8.0,-0.19138598476605842,-34.959839883933334,0.6875,0.6875,0.15661264572588277,,,,,,,,,,,,,,,10622.0
7608,,,,,,,,,,,,,,,,,,-10.25,,-14.670597408732378,,,,-0.0,0.65625,-0.029154767465591428,-0.23323809523809522,-8.0,-0.34985720958709715,,,,,0.6875,0.71875,-0.16293498413037508,,,0.34375,-0.029154767465591428,-0.1749285714285714,6.0,0.34985717066129046,12.000000953674316,,-0.05474452554744526,-10.0,-0.10641441927867186,-19.43836725490406,0.375,0.46875,0.16239971808526873,,,,,,,,,,,,,,,10624.0
7708,,,,,,,,,,,,,,,,,,,,,,,,-0.0,0.40625,-0.03887302328745524,,,-0.46647627944946285,,,,,0.4375,0.4375,-0.1688519985808893,,,0.5625,-0.03887302328745524,-0.2040833333333333,7.0,0.46647627944946285,16.000003051757812,,,,-0.0803134894638634,-14.670597408732378,0.625,0.5,0.16829765846736047,,,,,,,,,,,,,,,10626.0
7808,,,,,,,,,,,,,,,,,,-10.5,,-4.116932407792036,,,,-0.0,0.53125,-0.03887302328745524,-0.3207023809523809,-11.0,-0.46647627944946285,,,,,0.5625,0.65625,-0.17443259414960174,,,0.5625,-0.03887302328745524,-0.291547619047619,10.0,0.5830953493118286,20.000003814697266,,,,-0.022537951137547644,-4.116932407792036,0.5,0.40625,0.17397386280404067,,,,,,,,,,,,,,,10628.0
7908,,,,,,,,,,,,,,,,,,,,,1.0,,,-0.0,0.28125,-0.048591272621684604,-0.3790119047619047,-13.0,-0.5830952714602152,,,,,0.375,0.28125,-0.18083504364146855,,,0.4375,-0.048591272621684604,-0.3498571428571428,12.0,0.5830953493118286,20.000003814697266,,,,,,0.375,0.40625,0.1802413632618183,,,,,,,,,,,,,,,10631.0
8007,,,,,,,,,,,,,,,,,,-10.75,,-2.418880426032572,0.0,,,-0.0,0.25,-0.04859127910931905,-0.4081666666666666,-14.0,-0.5830953493118286,,,,,0.3125,0.25,-0.18700812746055484,,,0.28125,-0.04859127910931905,-0.4373214285714285,15.0,0.81633348903656,28.000005340576173,,,,-0.013242046127915541,-2.418880426032572,0.125,0.21875,0.18639418088320567,,,,,,,,,,,,,,,10633.0
8108,,,,,,,,,,,,,,,1.75,,75.62523160227178,-15.25,,-96.78761892778677,0.0,,,-0.0,0.375,-0.04859127910931905,-0.49563095238095234,-17.0,-0.5830953493118286,,,,,0.59375,0.625,-0.1931812112796411,,,0.28125,-0.04859127910931905,-0.5247857142857142,18.0,,,,-0.07116788321167883,-13.0,-0.2996457288547751,-54.735286470805576,0.125,0.1875,0.19254699850459303,,,,,,,,,,,,,,,10635.0
8208,,,,,,,,,,,,,,,14.25,,135.45179947715604,-29.5,,-155.84091759132278,,,,-139.62775241206944,0.15625,,-0.5539404761904761,-19.0,,-0.0636987921587908,-0.060218978102189784,-11.0,-0.7643855059054897,0.28125,0.34375,-0.20011082033753474,,,0.34375,,-0.61225,21.0,0.81633348903656,28.000005340576173,-0.0636987921587908,-0.14233576642335766,-26.0,-0.8531304141788911,-155.83848899001077,0.15625,0.15625,0.19906174657429734,,,,,,,,,,,,,,,10637.0
8308,,,,,,,,,,,,,,,28.5,,131.52529889124173,-44.75,,-137.23350967839326,,,,-139.6189798041146,0.0625,-0.058309534931182856,-0.61225,-21.0,-0.6997144191741943,-0.06369479005662163,-0.13686131386861314,-25.0,-0.7643374806794595,0.21875,0.125,-0.2066599017303995,,,0.1875,-0.058309534931182856,-0.6997142857142856,24.0,,,-0.06369479005662163,-0.22445255474452555,-41.0,-0.8830830430688432,-161.30983586724201,0.09375,0.1875,0.2055764946440016,,,,,,,,,,,,,,,10640.0
8409,,,,,,,,,,,,,,,43.0,,153.81657373582004,-61.25,,-170.26928086769226,,,,-159.22425940816342,0.0,-0.058309534931182856,-0.6997142857142856,-24.0,-0.6997144191741943,-0.07263880447452711,-0.21897810218978103,-40.0,-0.8716656536943254,0.09375,0.15625,-0.21446644108401747,,,0.15625,-0.058309534931182856,-0.7871785714285714,27.0,,,-0.07263880447452711,-0.312043795620438,-57.0,-1.0273138086180122,-187.65598904089023,0.0,0.03125,0.2129295480208747,,,,,,,,,,,,,,,10642.0
