Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Compressor[0]/Enabled,network_table:///LiveWindow/Ungrouped/Compressor[0]/Pressure switch,"network_table:///LiveWindow/Ungrouped/DoubleSolenoid[0,2]/Value",network_table:///LiveWindow/Ungrouped/Encoder[0]/Distance,network_table:///LiveWindow/Ungrouped/Encoder[0]/Distance per Tick,network_table:///LiveWindow/Ungrouped/Encoder[0]/Speed,network_table:///LiveWindow/Ungrouped/Encoder[1]/Distance,network_table:///LiveWindow/Ungrouped/Encoder[1]/Distance per Tick,network_table:///LiveWindow/Ungrouped/Encoder[1]/Speed,network_table:///SmartDashboard/Accelerometer,network_table:///SmartDashboard/Direction,network_table:///SmartDashboard/Drive Mode,network_table:///SmartDashboard/Left EO Encoder Speed RPS,network_table:///SmartDashboard/Left Master Current,network_table:///SmartDashboard/Left NEO Drive speed FPS,network_table:///SmartDashboard/Left NEO Encoder Inches,network_table:///SmartDashboard/Left NEO Encoder Position Ticks,network_table:///SmartDashboard/Left NEO Encoder Speed Inches,network_table:///SmartDashboard/Left Rio Drive speed FPS,network_table:///SmartDashboard/Left Rio Encoder Inches,network_table:///SmartDashboard/Left Rio Encoder Position Ticks,network_table:///SmartDashboard/Left Rio Encoder Speed Inches,network_table:///SmartDashboard/Left Slave 1 Current,network_table:///SmartDashboard/Left Slave 2 Current,network_table:///SmartDashboard/Left Voltage,network_table:///SmartDashboard/Mode,network_table:///SmartDashboard/Neutral Mode,network_table:///SmartDashboard/Right Master Current,network_table:///SmartDashboard/Right NEO Drive speed FPS,network_table:///SmartDashboard/Right NEO Encoder Inches,network_table:///SmartDashboard/Right NEO Encoder Position Ticks,network_table:///SmartDashboard/Right NEO Encoder Speed Inches,network_table:///SmartDashboard/Right NEO Encoder Speed RPS,network_table:///SmartDashboard/Right Rio Drive speed FPS,network_table:///SmartDashboard/Right Rio Encoder Inches,network_table:///SmartDashboard/Right Rio Encoder Position Ticks,network_table:///SmartDashboard/Right Rio Encoder Speed Inches,network_table:///SmartDashboard/Right Rio Encoder Speed RPS,network_table:///SmartDashboard/Right Slave 1 Current,network_table:///SmartDashboard/Right Slave 2 Current,network_table:///SmartDashboard/Right Voltage,network_table:///SmartDashboard/high Gear,network_table:///SmartDashboard/jetson/Angle To Target,network_table:///SmartDashboard/jetson/Distance,network_table:///SmartDashboard/jetson/Left hasLeft,network_table:///SmartDashboard/jetson/Left hasRight,network_table:///SmartDashboard/jetson/Left targetX,network_table:///SmartDashboard/jetson/Left targetY,network_table:///SmartDashboard/jetson/Left targetsFound,network_table:///SmartDashboard/jetson/Offset,network_table:///SmartDashboard/jetson/Right hasLeft,network_table:///SmartDashboard/jetson/Right hasRight,network_table:///SmartDashboard/jetson/Right targetX,network_table:///SmartDashboard/jetson/Right targetY,network_table:///SmartDashboard/jetson/Right targetsFound,network_table:///SmartDashboard/jetson/increment
6457,,,,,,,,,,,,,,,,,,1.5,,7.945661212102673,,,,-0.0,0.53125,0.009718254199955196,0.029154761904761902,1.0,0.11661905039946235,,,,,0.625,0.75,0.13091510704367199,,,0.78125,0.009718254199955196,0.029154761904761902,-1.0,,,,0.005474452554744526,1.0,0.05107712021330315,9.330087292296708,0.65625,0.78125,-0.13074296357615894,,,,,,,,,,,,,,,7397.0
6558,,,,,,,,,,,,,,,,,,2.75,,13.823859151463878,,,,-0.0,0.3125,0.01943650839991039,0.058309523809523804,2.0,0.2332381007989247,,,,,0.34375,0.375,0.13608155690176094,,,0.875,0.01943650839991039,,,-0.11661905039946235,-4.000000095367431,,0.010948905109489052,2.0,0.042077333611657136,7.686126273062703,0.84375,0.8125,-0.13581332781456953,,,,,,,,,,,,,,,7400.0
6657,,,,,,,,,,,,,,,,,,3.5,,10.399301998849838,,,,-0.0,0.71875,0.02915476097795698,0.0874642857142857,3.0,0.3498571317354838,,,,,0.65625,0.65625,0.14161780526139103,,,0.8125,0.02915476097795698,,,,,,0.016423357664233577,3.0,0.05693048539516335,10.399301998849838,0.90625,0.84375,-0.14124586092715233,,,,,,,,,,,,,,,7402.0
6757,,,,,,,,,,,,,,,,,,,,,,,,-0.0,0.5,0.03887301679982078,0.1457738095238095,5.0,0.4664762015978494,,,,,0.46875,0.375,0.1468715189825129,,,0.84375,0.03887301679982078,,,0.0,0.0,,,,,,0.90625,0.875,-0.14667839403973512,,,,,,,,,,,,,,,7404.0
6859,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.0,0.625,0.03887302328745524,0.1749285714285714,6.0,0.46647627944946285,,,,,0.625,0.5625,0.1523112048707541,,,0.90625,0.03887302328745524,,,,,,,,,,0.96875,0.9375,-0.1521109271523179,,,,,,,,,,,,,,,7406.0
6957,,,,,,,,,,,,,,,,,,5.25,,26.64790654046218,1.0,,,-0.0,0.625,0.03887302328745524,0.23323809523809522,8.0,0.46647627944946285,,,,,0.59375,0.46875,0.1583214438306833,,,0.65625,0.03887302328745524,0.058309523809523804,-2.0,,,,0.021897810218978103,4.0,0.018227477881347483,3.3295526263261404,0.75,0.6875,-0.15780167546617024,,,,,,,,,,,,,,,7409.0
7059,,,,,,,,,,,,,,,-4.5,,-72.02172175128018,10.25,,57.46086197039042,0.0,,,48.02082182834477,0.59375,0.04859127910931905,0.291547619047619,10.0,0.5830953493118286,0.021907309228259477,0.016423357664233577,3.0,0.2628877107391137,0.71875,0.59375,0.16402363658558916,,,0.625,0.04859127910931905,0.0874642857142857,-3.0,-0.2332380813360214,-7.999999523162842,0.021907309228259477,0.04927007299270073,9.0,0.29606038368636234,54.08036342004218,0.625,0.65625,-0.16348479415265357,,,,,,,,,,,,,,,7411.0
7158,,,,,,,,,,,,,,,-11.25,,-64.81217431882405,16.25,,55.70953050793165,,,,61.31358218472556,0.46875,0.04859127910931905,0.3498571428571428,12.0,0.5830953493118286,0.02797152471930911,0.04927007299270073,9.0,0.3356582966317093,0.71875,0.5,0.16994136631366924,,,0.78125,0.04859127910931905,0.11661904761904761,-4.0,-0.3498571317354838,-11.999999618530273,0.02797152471930911,0.0821167883211679,15.0,0.32466115061600015,59.30477017918936,0.6875,0.8125,-0.1694950331125828,,,,,,,,,,,,,,,7413.0
7258,,,,,,,,,,,,,,,-16.5,,-37.655493654107936,20.25,,34.95336347478377,,,,50.989060297113255,0.375,0.04859127910931905,0.4081666666666666,14.0,0.5830953493118286,0.023261432617296195,0.0821167883211679,15.0,0.27913719140755433,0.375,0.5,0.17588317705313272,,,0.59375,0.04859127910931905,0.1749285714285714,-6.0,-0.4664762015978494,-16.000000381469725,0.023261432617296195,0.104014598540146,19.0,0.21597944359490934,39.45224503000344,0.53125,0.5625,-0.17576754051332133,,,,,,,,,,,,,,,7415.0
7358,,,,,,,,,,,,,,,-18.5,,-17.93382597553288,22.25,,14.709354193158827,,,,20.39160029200772,0.40625,0.04859127910931905,0.46647619047619043,16.0,0.5830953493118286,0.009302737359492573,0.09854014598540146,18.0,0.11163284831391088,0.4375,0.375,0.1819244113742485,,,0.6875,0.04859127910931905,0.23323809523809522,-8.0,-0.46647624052365616,-16.00000171661377,0.009302737359492573,0.12043795620437957,22.0,0.10187861655929466,18.609827291497822,0.625,0.5,-0.18012262718588823,,,,,,,,,,,,,,,7418.0
7458,,,,,,,,,,,,,,,-19.0,,-8.023782491304226,22.5,,9.949585450522205,,,,13.939273554758696,0.34375,,0.5247857142857142,18.0,,0.006359157643594296,,,0.07630989172313155,0.59375,0.53125,0.18809749519333477,,,0.65625,,0.291547619047619,-10.0,-0.46647627944946285,-16.000003051757812,0.006359157643594296,,,0.05446853348826025,9.949585450522205,0.3125,0.4375,-0.18772698141422775,,,,,,,,,,,,,,,7420.0
7559,,,,,,,,,,,,,,,-19.25,,-4.418459972287419,22.75,,4.469659282342567,,,,8.023782491304226,0.25,,0.583095238095238,20.0,,0.0036604847131862348,0.104014598540146,19.0,0.04392581655823482,0.21875,0.28125,0.19488929410687583,,,0.3125,,0.3498571428571428,-12.0,-0.6997144970258077,-24.000007247924806,0.0036604847131862348,,,,,0.15625,0.28125,-0.1941225165562914,,,,,,,,,,,,,,,7422.0
7659,,,,,,,,,,,,,,,-23.75,,-92.59687948516135,28.5,,97.82007952772466,,,,78.91445278745576,0.125,0.04859127910931905,0.6997142857142856,24.0,0.5830953493118286,0.03600111897237945,0.11496350364963503,21.0,0.43201342766855344,0.15625,0.1875,0.2008067854091006,,,0.40625,0.04859127910931905,0.4373214285714285,-15.0,-0.6997144970258077,-24.000007247924806,0.03600111897237945,0.14233576642335766,26.0,0.4160187059760339,75.99275029162219,0.28125,0.15625,-0.19906174657429734,,,,,,,,,,,,,,,7424.0
7759,,,,,,,,,,,,,,,-38.5,,-174.4987523339208,41.5,,150.73180290309452,0.0,,,165.00152626411796,0.0625,0.06802779075304667,0.7288690476190476,25.0,0.81633348903656,0.07527441891611221,0.18613138686131386,34.0,0.9032930269933466,0.1875,0.09375,0.2074791329691458,,,0.25,0.06802779075304667,0.46647619047619043,-16.0,-0.6997144191741943,-24.00000457763672,0.07527441891611221,0.208029197080292,38.0,0.7744090639314952,141.4587223448198,0.0,0.125,-0.2080236976226081,,,,,,,,,,,,,,,7427.0
7859,,,,,,,,,,,,,,,-54.5,,-156.44433319514084,53.75,,155.85306173339777,1.0,,,164.98655359588193,0.03125,,0.8454880952380952,29.0,,0.0752675883192892,0.2791970802919708,51.0,0.9032110598314704,0.0625,0.03125,0.21542395931882685,,,0.09375,,0.583095238095238,-20.0,-0.6997144191741943,-24.00000457763672,0.0752675883192892,0.2737226277372263,50.0,0.7512525633989551,137.2288015808758,0.03125,0.03125,-0.2133174668874172,,,,,,,,,,,,,,,7429.0
7959,,,,,,,,,,,,,,,-71.5,,-181.48985018012868,70.25,,170.2620332692013,1.0,,,174.4637420728037,0.0,0.07774604657491048,0.9329523809523809,32.0,0.9329525588989257,0.07959112320839586,0.36678832116788324,67.0,0.9550934785007503,0.0625,0.0,0.22106845301675465,,,0.0625,0.07774604657491048,0.6414047619047618,-22.0,-0.81633348903656,-28.000005340576173,0.07959112320839586,0.3613138686131387,66.0,0.8830189452303379,161.2981273287417,0.0,0.0,-0.22208319345683156,,,,,,,,,,,,,,,7431.0
8064,,,,,,,,,,,,,,,-90.25,,-185.20233354940274,87.5,,187.64014373235008,0.0,,,185.1611828096358,,,1.0204166666666665,35.0,,0.08447134252264406,0.47080291970802923,86.0,1.0136561102717287,0.0,,0.22797684217352826,,,0.0,,0.7580238095238094,-26.0,-0.9329525588989257,-32.000006103515624,0.08447134252264406,0.45437956204379565,83.0,1.0067495847996921,183.89959082341042,,0.0,-0.22752836313974426,,,,,,,,,,,,,,,7433.0
8159,,,,,,,,,,,,,,,-110.5,,-201.62916364222923,107.5,,204.3276598353119,,,,177.9327769968506,,,1.1370357142857141,39.0,,0.08117371213359974,0.5802919708029197,106.0,0.9740845456031968,,,0.23488523133030184,,,,,0.8454880952380952,-29.0,,,0.08117371213359974,0.5583941605839416,102.0,1.0943542773530024,199.90204799648174,,,-0.2351932775353252,,,,,,,,,,,,,,,7436.0
8259,,,,,,,,,,,,,,,-131.5,,-251.9526329050139,127.0,,218.92616715012863,0.0,,,226.86540075773044,,0.08746430239677429,1.2536547619047618,43.0,1.0495716287612915,0.10349698939677483,0.6952554744525548,127.0,1.241963872761298,,,0.24163506729331338,,,,0.08746430239677429,0.9621071428571427,-33.0,-1.0495716287612915,-36.00000686645508,0.10349698939677483,0.6678832116788321,122.0,1.1187535236074522,204.35897697896127,,,-0.23986642429883723,,,,,,,,,,,,,,,7438.0
8360,,,,,,,,,,,,,,,-153.75,,-216.0597189063057,147.0,,173.49364145804057,1.0,,,238.8173763523034,,0.09718254524336921,1.3411190476190475,46.0,1.1661905429204305,0.10894953300743769,0.8102189781021898,148.0,1.3073943960892522,,,0.24919125949888607,,,,0.09718254524336921,1.0495714285714284,-36.0,,,0.10894953300743769,0.7828467153284672,143.0,1.1187649550905372,204.36106512987146,,,-0.24756042664876246,,,,,,,,,,,,,,,7440.0
8459,,,,,,,,,,,,,,,-176.5,,-232.67176993415393,171.25,,269.02331086988687,1.0,,,226.8602540834846,0.03125,0.0971825582186381,1.486892857142857,51.0,1.1661906986236572,0.1034946414614437,0.9361313868613139,171.0,1.2419356975373244,,,0.2564775536362804,,,,0.0971825582186381,1.195345238095238,-41.0,-1.1661906986236572,-40.00000762939453,0.1034946414614437,0.9032846715328468,165.0,1.4048404621026023,256.617524410742,0.0,,-0.2556382946256905,,,,,,,,,,,,,,,7442.0
8560,,,,,,,,,,,,,,,-210.75,,-252.06694898164955,195.25,,270.38353905014264,1.0,,,267.02626203287093,0.0625,0.10690081404050189,1.6326666666666665,56.0,1.2828097684860227,0.12181855019747762,1.1222627737226278,205.0,1.4618226023697314,0.0625,0.0,0.26326386875515,,,,0.10690081404050189,1.3119642857142857,-45.0,-1.2828097684860227,-44.00000839233398,0.12181855019747762,1.0346715328467153,189.0,1.3246512745132237,241.9696328110822,0.0625,0.0,-0.26326386875515,,,,,,,,,,,,,,,7445.0
8660,,,,,,,,,,,,,,,-238.75,,-275.00481258422025,223.75,,287.3769667361161,-1.0,,,306.5650914330385,0.125,0.11661908283763461,1.7201309523809523,59.0,1.3994289940516154,0.13985633733259056,1.27007299270073,232.0,1.6782760479910868,0.0625,0.09375,0.27034869304483167,,,0.03125,0.11661908283763461,1.486892857142857,-51.0,-1.2828097684860227,-44.00000839233398,0.13985633733259056,1.1879562043795622,217.0,1.5730959482606648,287.35219321561476,0.0625,0.125,-0.27017106578264716,,,,,,,,,,,,,,,7447.0
8760,,,,,,,,,,,,,,,-267.0,,-245.27237497240685,253.5,,306.2036866923878,1.0,,,262.9261046182971,0.21875,0.11661906986236571,1.9242142857142854,66.0,1.3994288383483886,0.11994804042805524,1.4233576642335768,260.0,1.4393764851366628,0.15625,0.03125,0.27796926023133034,,,0.09375,0.11661906986236571,1.6035119047619046,-55.0,-1.3994289940516154,-48.00001449584961,0.11994804042805524,1.3467153284671534,246.0,1.8622170438794206,340.1649800153075,0.125,0.21875,-0.27742135761589404,,,,,,,,,,,,,,,7449.0
8860,,,,,,,,,,,,,,,-297.0,,-315.0995714645828,283.75,,340.5646561999796,0.0,,,324.0755744239557,0.34375,0.12633731270896062,2.0991428571428568,72.0,1.5160477525075275,0.14784469636129366,1.5875912408759125,290.0,1.774136356335524,0.28125,0.21875,0.2857774685659352,,,0.1875,0.12633731270896062,1.778440476190476,-61.0,-1.5160479082107543,-52.00000991821289,0.14784469636129366,1.510948905109489,276.0,1.6238161433089193,296.6170821777626,0.3125,0.28125,-0.2832048535874508,,,,,,,,,,,,,,,7451.0
8961,,,,,,,,,,,,,,,-331.25,,-351.73493255482674,316.75,,337.4388392103931,,,,319.97952131063613,0.40625,0.13605556853082443,2.2157619047619046,76.0,1.6326668223698932,0.14597605899207852,1.768248175182482,323.0,1.7517127079049424,0.3125,0.25,0.2930177465132603,,,0.25,0.13605556853082443,1.9242142857142854,-66.0,-1.5160477525075275,-52.000004577636716,0.14597605899207852,1.686131386861314,308.0,1.6249005831659868,296.81517319165357,0.375,0.3125,-0.2922471541489914,,,,,,,,,,,,,,,7454.0
9061,,,,,,,,,,,,,,,-365.25,,-378.1075716041214,350.75,,425.73119332453496,,,,338.81077418261907,0.4375,0.14577382435268824,2.4198452380952378,83.0,1.749285892232259,0.15456695902491746,1.9543795620437958,357.0,1.8548035082990095,0.375,0.3125,0.3007980590227973,,,0.28125,0.14577382435268824,2.128297619047619,-73.0,-1.749285892232259,-60.000006103515624,0.15456695902491746,1.8722627737226278,342.0,1.994735759348695,364.3717320410283,0.4375,0.34375,-0.3002043786431471,,,,,,,,,,,,,,,7456.0
9161,,,,,,,,,,,,,,,-400.5,,-349.0218662199187,390.25,,357.072717858992,0.0,,,349.0279571393669,0.4375,0.15549209314982096,2.682238095238095,92.0,1.8659051177978514,0.15922808263657248,2.1514598540145986,393.0,1.91073699163887,0.40625,0.34375,0.3082057119205298,,,0.34375,0.15549209314982096,2.2740714285714283,-78.0,,,0.15922808263657248,2.0857664233576645,381.0,1.9510504846019194,356.3918885206173,0.40625,0.40625,-0.30759701071199685,,,,,,,,,,,,,,,7458.0
9261,,,,,,,,,,,,,,,-435.5,,-336.10056128793735,426.75,,340.5588570844756,,,,359.38903863432165,0.40625,0.165210323021147,2.7988571428571425,96.0,1.9825238762537638,0.1639548533915701,2.343065693430657,428.0,1.9674582406988412,0.375,0.40625,0.3163272118289743,,,0.375,0.165210323021147,2.5073095238095235,-86.0,-1.8659051177978514,-64.00001220703125,0.1639548533915701,2.2828467153284673,417.0,2.0136287765272103,367.8228565123037,0.40625,0.40625,-0.3157020592364269,,,,,,,,,,,,,,,7460.0
9361,,,,,,,,,,,,,,,-471.25,,-405.9430056020135,464.0,,396.36925760038054,1.0,,,72.00000305175782,0.53125,0.1749285788430108,3.0320952380952377,104.0,2.0991429461161295,0.159222525325298,2.5346715328467155,470.0,1.910670303903576,0.46875,0.46875,0.32450331125827814,,,0.4375,0.1749285788430108,2.769702380952381,-95.0,-1.9825240319569903,-68.00000762939453,0.159222525325298,2.485401459854015,462.0,2.114872246912181,386.3166637692917,0.40625,0.4375,-0.3240760521256142,,,,,,,,,,,,,,,7463.0
9461,,,,,,,,,,,,,,,-507.5,,-362.9500580720093,503.25,,374.81961805880917,0.0,,,365.87819914750384,0.46875,0.165210323021147,3.294488095238095,113.0,2.0991427904129023,0.1724910691024062,2.7755474452554747,507.0,2.002982842048379,0.46875,0.40625,0.33327142208624533,,,0.46875,0.165210323021147,2.9154761904761903,-100.0,,,0.1724910691024062,2.7427007299270074,501.0,2.262404196608958,413.2658332472363,0.4375,0.46875,-0.33058650852992344,,,,,,,,,,,,,,,7465.0
9562,,,,,,,,,,,,,,,-545.0,,-378.07183364839324,544.75,,343.45966924833857,,,,362.9566448287752,0.4375,0.1749285788430108,3.556880952380952,122.0,2.099143257522583,0.171058467373608,2.978102189781022,544.0,1.9869889315443898,0.40625,0.4375,0.3407138851588489,,,0.46875,0.1749285788430108,3.177869047619047,-109.0,-2.0991429461161295,-72.00000305175782,0.171058467373608,2.9726277372262775,543.0,1.9952083077281604,364.45805087834395,0.40625,0.4375,-0.3400400936918241,,,,,,,,,,,,,,,7467.0
9662,,,,,,,,,,,,,,,-582.0,,-374.9812509374531,582.0,,387.10926158908353,1.0,,,363.002758820967,0.3125,0.1749285788430108,3.6734999999999998,126.0,2.215762015978495,0.17250737538032704,3.1806569343065694,581.0,1.987241380406754,0.5,0.34375,0.3490328016754662,,,0.46875,0.1749285788430108,3.3527976190476187,-115.0,-2.0991429461161295,-72.00000305175782,0.17250737538032704,3.175182481751825,580.0,1.95355691922511,356.84973057845343,0.4375,0.4375,-0.3474222350230415,,,,,,,,,,,,,,,7469.0
9762,,,,,,,,,,,,,,,-603.0,,-148.78738282993604,623.25,,441.9596490840387,0.0,,,144.06108189872506,0.3125,0.1846468216896057,3.9358928571428566,135.0,2.2157618602752684,0.0839621933692302,3.2956204379562046,602.0,0.7886555578397357,0.3125,0.28125,0.35794921338541824,,,0.34375,0.1846468216896057,3.615190476190476,-124.0,,,0.0839621933692302,3.3996350364963503,621.0,2.2875987441997934,417.8680372738289,0.375,0.3125,-0.3562985911893063,,,,,,,,,,,,,,,7472.0
9863,,,,,,,,,,,,,,,-604.5,,-67.22643881385672,670.25,,674.8321355062928,,,,67.22643881385672,0.25,0.1846468216896057,4.227440476190476,145.0,2.2157618602752684,0.030668995809241206,3.3065693430656937,604.0,0.3680279497108945,0.34375,0.25,0.36687706953642385,,,0.28125,0.1846468216896057,3.790119047619047,-130.0,-2.3323807744344074,-79.99999389648437,0.030668995809241206,3.6514598540145986,667.0,3.441536779244688,628.654051675363,0.1875,0.3125,-0.3643452253791925,,,,,,,,,,,,,,,7474.0
9963,,,,,,,,,,,,,,,-603.5,,2.9008083102356474,720.0,,483.92170146870234,0.0,,,-2.9008083102356474,0.1875,0.19436505156093173,4.373214285714285,150.0,2.4489996885935463,-0.0,3.301094890510949,603.0,-0.01588033746479369,0.21875,0.1875,0.37556912251655633,,,0.25,0.19436505156093173,4.110821428571429,-141.0,-2.4489996885935463,-83.99998931884765,-0.0,3.9306569343065694,718.0,2.6492063949016553,483.92170146870234,0.25,0.21875,-0.3738383892330699,,,,,,,,,,,,,,,7476.0
10063,,,,,,,,,,,,,,,-631.25,,-511.2605127942944,768.25,,510.81654023957293,1.0,,,526.1081152176773,0.09375,0.21380155022939043,4.6939166666666665,161.0,2.5656186027526853,0.21506393850891872,3.454379562043796,631.0,2.880153915425241,0.15625,0.125,0.3840082056642354,,,0.1875,0.21380155022939043,4.314904761904762,-148.0,-2.5656186027526853,-87.99998474121094,0.21506393850891872,4.193430656934307,766.0,2.6491422960292894,483.90999274135015,0.09375,0.1875,-0.3829963263344219,,,,,,,,,,,,,,,7478.0
10163,,,,,,,,,,,,,,,-680.25,,-477.60053491259913,816.5,,477.5891300713996,0.0,,,453.7205081669692,0.09375,0.21380157617992823,5.014619047619047,172.0,2.565618758455912,0.21788865889530454,3.717153284671533,679.0,2.4838713950746487,0.125,0.09375,0.39253860591448714,,,0.15625,0.21380157617992823,4.635607142857142,-159.0,-2.5656182913462318,-87.99997406005859,0.21788865889530454,4.456204379562044,814.0,2.6144141716586007,477.566322022971,0.09375,0.125,-0.3909850230414747,,,,,,,,,,,,,,,7481.0
10265,,,,,,,,,,,,,,,-727.0,,-528.694916598377,864.75,,489.09322116795465,1.0,,,533.7603416066187,0.03125,0.22351979307598535,5.160392857142857,177.0,2.682237516911824,0.2268432099657122,3.9744525547445257,726.0,2.9220456657296645,0.09375,0.09375,0.4021047280800806,,,0.09375,0.22351979307598535,4.8396904761904755,-166.0,-2.5656186027526853,-87.99998474121094,0.2268432099657122,4.724452554744526,863.0,3.0938724206643453,565.147362174687,0.09375,0.09375,-0.40025049020355846,,,,,,,,,,,,,,,7483.0
10363,,,,,,,,,,,,,,,-778.75,,-567.1506352087115,917.25,,574.597063809004,0.0,,,567.118471048602,0.0625,,5.510249999999999,189.0,,0.23256748550267325,4.259124087591241,778.0,3.1046631626748287,0.09375,0.09375,0.4108821375164037,,,0.09375,,5.189547619047619,-178.0,-2.682237516911824,-91.99998016357422,0.23256748550267325,5.009124087591241,915.0,3.145694739265946,574.6135723725795,0.125,0.125,-0.40898617511520735,,,,,,,,,,,,,,,7485.0
10462,,,,,,,,,,,,,,,-838.0,,-559.7223777006604,971.75,,574.6465923457074,1.0,,,546.2540627645918,0.0625,0.23323806187311805,5.860107142857142,201.0,2.915475968043009,0.2326742385689008,4.582116788321168,837.0,2.9904419494411965,0.09375,0.09375,0.422094590212714,,,0.09375,0.23323806187311805,5.422785714285713,-186.0,-2.7988567424774167,-95.99998626708984,0.2326742385689008,5.31021897810219,970.0,2.9609240925655933,540.8621342419817,0.125,0.15625,-0.41862382503738516,,,,,,,,,,,,,,,7487.0
10563,,,,,,,,,,,,,,,-894.0,,-567.1667186569492,1030.0,,656.7713122290818,1.0,,,604.9423792383776,0.09375,0.24295633067025077,6.0641904761904755,208.0,,0.2759773627912307,4.888686131386861,893.0,3.311728353494768,0.15625,0.15625,0.43064525666066467,,,0.15625,0.24295633067025077,5.7726428571428565,-198.0,-3.032094882202148,-103.99998779296875,0.2759773627912307,5.622262773722628,1027.0,3.1957342487052487,583.7541227634921,0.1875,0.1875,-0.43007637256996367,,,,,,,,,,,,,,,7490.0
10663,,,,,,,,,,,,,,,-952.25,,-558.4564264373272,1088.25,,548.8624825050084,1.0,,,567.1828030174125,0.125,0.26239284231397836,6.44320238095238,221.0,3.1487141077677405,0.2587512787488196,5.206204379562044,951.0,3.1050153449858353,0.1875,0.15625,0.44061193426313056,,,,0.26239284231397836,6.035035714285714,-207.0,-3.1487141077677405,-107.99999389648437,0.2587512787488196,5.945255474452555,1086.0,3.2999503027484405,602.7909219687151,0.1875,0.15625,-0.43944936979277927,,,,,,,,,,,,,,,7492.0
10763,,,,,,,,,,,,,,,-1007.75,,-509.93090436245893,1141.75,,533.9883590537727,0.0,,,559.9888002239956,0.1875,,6.822214285714285,234.0,,0.2434973070171834,5.512773722627737,1007.0,3.0656321180145745,0.25,0.1875,0.44820245979186374,,,0.1875,,6.384892857142857,-219.0,-3.148714419174194,-108.00000457763672,0.2434973070171834,6.235401459854015,1139.0,3.1035191217123645,566.9094928994585,0.3125,0.21875,-0.4461329233680227,,,,,,,,,,,,,,,7494.0
10864,,,,,,,,,,,,,,,-1060.75,,-351.67926850712155,1200.25,,656.7713122290818,-2.0,,,436.2716227123007,0.21875,0.2721111111111111,7.026297619047618,241.0,3.265333333333333,0.1990290249599912,5.802919708029197,1060.0,2.3883482995198944,0.28125,0.25,0.46007225257118445,,,0.1875,0.2721111111111111,6.618130952380952,-227.0,-2.915476590855916,-100.00001373291016,0.1990290249599912,6.552919708029197,1197.0,3.3557805221102313,612.9892420388022,0.28125,0.28125,-0.4573427533799249,,,,,,,,,,,,,,,7496.0
10964,,,,,,,,,,,,,,,-1077.75,,-120.9848164055411,1262.25,,645.1612903225806,0.0,,,120.9848164055411,0.28125,,7.434464285714285,255.0,,0.05519380310471766,5.895985401459854,1077.0,0.6623256372566119,0.3125,0.25,0.4692185068056276,,,0.28125,,7.026297619047618,-241.0,-2.915475968043009,-99.99999237060547,0.05519380310471766,6.897810218978102,1260.0,3.355574828983129,612.9516687609182,0.34375,0.3125,-0.467669930875576,,,,,,,,,,,,,,,7499.0
11064,,,,,,,,,,,,,,,,,,1329.0,,707.1635669330317,-1.0,,,120.9848164055411,0.3125,0.29154764870537647,7.842630952380952,269.0,3.498571784464518,,,,,0.3125,0.28125,0.4802817049165319,,,0.28125,0.29154764870537647,7.288690476190475,-250.0,-3.148714419174194,-108.00000457763672,,7.259124087591241,1326.0,3.8717440890728287,707.2385869373034,0.34375,0.3125,-0.47806696714682456,,,,,,,,,,,,,,,7501.0
11164,,,,,,,,,,,,,,,-1126.0,,-684.9784231796699,1400.75,,718.803910293272,1.0,,,726.0845888546015,0.34375,0.29154764870537647,8.075869047619047,277.0,3.498571784464518,0.33124296936797515,6.158759124087592,1125.0,3.974915632415702,0.375,0.25,0.4881168553727836,,,0.3125,0.29154764870537647,7.726011904761904,-265.0,-3.498571784464518,-120.00001220703125,0.33124296936797515,7.653284671532847,1398.0,4.194339989844106,766.1661048115233,0.375,0.34375,-0.487471198156682,,,,,,,,,,,,,,,7503.0
11264,,,,,,,,,,,,,,,-1194.5,,-696.6699177929497,1472.5,,766.1661048115233,0.0,,,658.631364025555,0.34375,0.31098413439856626,8.513190476190475,292.0,3.7318096127827953,0.3004705127853809,6.531021897810219,1193.0,3.605646153424571,0.34375,0.28125,0.49821085238196966,,,0.3125,0.31098413439856626,8.017559523809522,-275.0,-3.615190698623657,-124.00000762939453,0.3004705127853809,8.047445255474454,1470.0,4.194018658350207,766.1074082586379,0.375,0.34375,-0.49755184331797236,,,,,,,,,,,,,,,7505.0
11364,,,,,,,,,,,,,,,-1263.5,,-646.830530401035,1547.0,,707.1135624381276,0.0,,,675.926864713238,0.3125,0.32070240319569904,8.979666666666667,308.0,3.8484288383483882,0.3083607959458203,6.908759124087592,1262.0,3.7003295513498435,0.34375,0.28125,0.5089772103030488,,,0.3125,0.32070240319569904,8.484035714285714,-291.0,-3.731810235595703,-128.0000244140625,0.3083607959458203,8.452554744525548,1544.0,3.5946370890341286,656.6203749302341,0.3125,0.375,-0.5065023499252297,,,,,,,,,,,,,,,7508.0
