Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Compressor[0]/Enabled,network_table:///LiveWindow/Ungrouped/Compressor[0]/Pressure switch,"network_table:///LiveWindow/Ungrouped/DoubleSolenoid[0,2]/Value",network_table:///LiveWindow/Ungrouped/Encoder[0]/Distance,network_table:///LiveWindow/Ungrouped/Encoder[0]/Distance per Tick,network_table:///LiveWindow/Ungrouped/Encoder[0]/Speed,network_table:///LiveWindow/Ungrouped/Encoder[1]/Distance,network_table:///LiveWindow/Ungrouped/Encoder[1]/Distance per Tick,network_table:///LiveWindow/Ungrouped/Encoder[1]/Speed,network_table:///SmartDashboard/Accelerometer,network_table:///SmartDashboard/Direction,network_table:///SmartDashboard/Drive Mode,network_table:///SmartDashboard/Left EO Encoder Speed RPS,network_table:///SmartDashboard/Left Master Current,network_table:///SmartDashboard/Left NEO Drive speed FPS,network_table:///SmartDashboard/Left NEO Encoder Inches,network_table:///SmartDashboard/Left NEO Encoder Position Ticks,network_table:///SmartDashboard/Left NEO Encoder Speed Inches,network_table:///SmartDashboard/Left Rio Drive speed FPS,network_table:///SmartDashboard/Left Rio Encoder Inches,network_table:///SmartDashboard/Left Rio Encoder Position Ticks,network_table:///SmartDashboard/Left Rio Encoder Speed Inches,network_table:///SmartDashboard/Left Slave 1 Current,network_table:///SmartDashboard/Left Slave 2 Current,network_table:///SmartDashboard/Left Voltage,network_table:///SmartDashboard/Mode,network_table:///SmartDashboard/Neutral Mode,network_table:///SmartDashboard/Right Master Current,network_table:///SmartDashboard/Right NEO Drive speed FPS,network_table:///SmartDashboard/Right NEO Encoder Inches,network_table:///SmartDashboard/Right NEO Encoder Position Ticks,network_table:///SmartDashboard/Right NEO Encoder Speed Inches,network_table:///SmartDashboard/Right NEO Encoder Speed RPS,network_table:///SmartDashboard/Right Rio Drive speed FPS,network_table:///SmartDashboard/Right Rio Encoder Inches,network_table:///SmartDashboard/Right Rio Encoder Position Ticks,network_table:///SmartDashboard/Right Rio Encoder Speed Inches,network_table:///SmartDashboard/Right Rio Encoder Speed RPS,network_table:///SmartDashboard/Right Slave 1 Current,network_table:///SmartDashboard/Right Slave 2 Current,network_table:///SmartDashboard/Right Voltage,network_table:///SmartDashboard/high Gear,network_table:///SmartDashboard/jetson/Angle To Target,network_table:///SmartDashboard/jetson/Distance,network_table:///SmartDashboard/jetson/Left hasLeft,network_table:///SmartDashboard/jetson/Left hasRight,network_table:///SmartDashboard/jetson/Left targetX,network_table:///SmartDashboard/jetson/Left targetY,network_table:///SmartDashboard/jetson/Left targetsFound,network_table:///SmartDashboard/jetson/Offset,network_table:///SmartDashboard/jetson/Right hasLeft,network_table:///SmartDashboard/jetson/Right hasRight,network_table:///SmartDashboard/jetson/Right targetX,network_table:///SmartDashboard/jetson/Right targetY,network_table:///SmartDashboard/jetson/Right targetsFound,network_table:///SmartDashboard/jetson/increment
1496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,0.002901165807061983,,,,,,,,,,,,,,0.125,0.125,-0.002889721366008484,,,,,,,,,,,,,,,14477.0
1595,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,0.125,,0.003626457258827479,,,,,,,,,,,,,,0.125,,-0.003609767448957793,,,,,,,,,,,,,,,14480.0
1697,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,0.004714394436475722,,,,,,,,,,,,,,,,-0.004695797219763787,,,,,,,,,,,,,,,14482.0
1796,,,,,,,,,,,,,,,,,,,,,,,,,0.09375,,,,,,,,,,,0.005439685888241218,,,,,,,,,,,,,,0.125,,-0.005418227561265908,,,,,,,,,,,,,,,14484.0
1897,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,0.15625,,0.00689026879177221,,,,,,,,,,,,,,,,-0.00686308824427015,,,,,,,,,,,,,,,14486.0
1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007978205969420454,,,,,,,,,,,,,,0.15625,0.15625,-0.007941488387707144,,,,,,,,,,,,,,,14489.0
2096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09375,0.009428788872951444,,,,,,,,,,,,,,,,-0.009391594439527574,,,,,,,,,,,,,,,14491.0
2196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09375,0.010879371776482436,,,,,,,,,,,,,,,,-0.010836455122531816,,,,,,,,,,,,,,,14493.0
2297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.012329954680013428,,,,,,,,,,,,,,,,-0.012281315805536057,,,,,,,,,,,,,,,14495.0
2397,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,,,,,,,,,0.1875,0.125,0.014152481917783136,,,0.15625,,,,,,,,,,,0.1875,0.1875,-0.01408739165929136,,,,,,,,,,,,,,,14498.0
2497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015956411938840908,,,,,,,,,,,,,,,,-0.015893467513046662,,,,,,,,,,,,,,,14500.0
2597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017781323435163428,,,,,,,,,,,,,,,,-0.017711226233710745,,,,,,,,,,,,,,,14502.0
2698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.019595744193853574,,,,,,,,,,,,,,,,-0.019518494216742455,,,,,,,,,,,,,,,14504.0
2798,,,,,,,,,,,,,,,,,,,,,,,,,0.1875,,,,,,,,,0.21875,0.15625,0.021758743552964872,,,0.1875,,,,,,,,,,,0.25,0.21875,-0.021658604693746756,,,,,,,,,,,,,,,14507.0
2898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02393461790826136,,,0.21875,,,,,,,,,,,0.25,,-0.023824465163121433,,,,,,,,,,,,,,,14509.0
2998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0260589922788171,,,0.21875,,,,,,,,,,,0.21875,,-0.026007492294076357,,,,,,,,,,,,,,,14511.0
3098,,,,,,,,,,,,,,,,,,,,,,,,,0.1875,,,,,,,,,0.25,0.1875,0.028611341059602648,,,0.25,,,,,,,,,,,0.28125,0.25,-0.028535998489333782,,,,,,,,,,,,,,,14513.0
3198,,,,,,,,,,,,,,,,,,,,,,,,,0.1875,,,,,,,,,,,0.031146523178807946,,,,,,,,,,,,,,,0.28125,-0.031064504684591203,,,,,,,,,,,,,,,14516.0
3298,,,,,,,,,,,,,,,,,,,,,,,,,0.21875,,,,,,,,,,,0.033681705298013245,,,0.28125,,,,,,,,,,,0.28125,0.25,-0.033615184484389785,,,,,,,,,,,,,,,14518.0
3399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3125,,0.03624073000274666,,,,,,,,,,,,,,0.3125,0.3125,-0.03612151707510605,,,,,,,,,,,,,,,14520.0
3499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0391399884029664,,,,,,,,,,,,,,,,-0.03901123844111454,,,,,,,,,,,,,,,14522.0
3599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3125,0.1875,0.04201158940397351,,,,,,,,,,,,,,,,-0.041928617206335644,,,,,,,,,,,,,,,14525.0
3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1875,0.044908940397350994,,,,,,,,,,,,,,,,-0.0447906811731315,,,,,,,,,,,,,,,14527.0
3799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28125,0.21875,0.04820017090365306,,,0.25,,,,,,,,,,,0.28125,0.28125,-0.04807332834864345,,,,,,,,,,,,,,,14529.0
3906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05146183660390027,,,,,,,,,,,,,,,,-0.051326410718100526,,,,,,,,,,,,,,,14531.0
4000,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,0.25,0.054723502304147464,,,,,,,,,,,,,,,,-0.054543490783410135,,,,,,,,,,,,,,,14534.0
4099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05798516800439467,,,,,,,,,,,,,,,,-0.057794427320169685,,,,,,,,,,,,,,,14536.0
4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.06160924100466933,,,0.28125,,,,,,,,,,,0.3125,0.3125,-0.0614471114230781,,,,,,,,,,,,,,,14538.0
4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28125,0.065233314004944,,,,,,,,,,,,,,,0.3125,-0.06506164738914151,,,,,,,,,,,,,,,14540.0
4400,,,,,,,,,,,,,,,,,,,,,,,,,0.28125,,,,,,,,,0.3125,,0.06881208609271523,,,,,,,,,,,,,,,,-0.0686308824427015,,,,,,,,,,,,,,,14543.0
4500,,,,,,,,,,,,,,,,,,,,,,,,,0.28125,,,,,,,,,,,0.07274802011169774,,,,,,,,,,,,,,,0.3125,-0.07260424932096317,,,,,,,,,,,,,,,14545.0
4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07641763245033112,,,0.3125,,,,,,,,,,,,0.34375,-0.07621640102847377,,,,,,,,,,,,,,,14547.0
4701,,,,,,,,,,,,,,,,,,,,,,,,,0.3125,,,,,,,,,,,0.08076365894039735,,,,,,,,,,,,,,,,-0.0805509830774865,,,,,,,,,,,,,,,14549.0
4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0847475165562914,,,,,,,,,,,,,,0.34375,0.3125,-0.08452434995574816,,,,,,,,,,,,,,,14552.0
4901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34375,,0.08909354304635761,,,,,,,,,,,,,,,0.34375,-0.08880027924436171,,,,,,,,,,,,,,,14554.0
5002,,,,,,,,,,,,,,,,,,,,,,,,,0.4375,,,,,,,,,,0.25,0.09343956953642384,,,,,,,,,,,,,,,,-0.09319351405377362,,,,,,,,,,,,,,,14556.0
5101,,,,,,,,,,,,,,,,,,,,,,,,,0.4375,,,,,,,,,0.34375,,0.09778559602649006,,,,,,,,,,,,,,0.375,0.34375,-0.09752809610278634,,,,,,,,,,,,,,,14558.0
5204,,,,,,,,,,,,,,,,,,,,,,,,,0.90625,,,,,,,,,0.375,0.4375,0.10206438642536698,,,,,,,,,,,,,,0.625,0.34375,-0.10186267815179907,,,,,,,,,,,,,,,14561.0
5303,,,,,,,,,,,,,,,,,,,,,,,,,1.15625,,,,,,,,,0.8125,0.78125,0.10676948225348674,,,0.6875,,,,,,,,,,,0.75,0.46875,-0.10655847537156286,,,,,,,,,,,,,,,14563.0
5402,,,,,,,,,,,,,,,,,,,,,,,,,1.03125,,,,,,,,,0.8125,0.6875,0.1115480132450331,,,0.65625,,,,,,,,,,,0.90625,0.875,-0.11125427259132664,,,,,,,,,,,,,,,14565.0
5502,,,,,,,,,,,,,,,,,,,,,,,,,0.9375,,,,,,,,,0.5625,0.75,0.11661837748344371,,,0.6875,,,,,,,,,,,1.09375,0.78125,-0.11631128498184148,,,,,,,,,,,,,,,14567.0
5602,,,,,,,,,,,,,,,,,,,,,,,,-0.0,0.53125,,,,0.34077143669605253,,,,,0.78125,0.625,0.12241307947019868,,,0.8125,,,,,,,,,,,0.84375,0.84375,-0.12100708220160529,,,,,,,,,,,,,,,14570.0
5702,,,,,,,,,,,,,,,,,,,,,,,,-0.0,0.34375,0.05679523944934209,0.17038571428571428,2.0,0.6815428733921051,,,,,0.40625,0.65625,0.12748344370860928,,,0.875,0.05679523944934209,,,,,,,,,,0.9375,0.8125,-0.12606409459212012,,,,,,,,,,,,,,,14573.0
5803,,,,,,,,,,,,,,,,,,,,,,,,-0.0,0.5625,0.08519285443464915,0.25557857142857143,3.0,1.0223142532157898,,,,,0.65625,0.78125,0.13291597682119205,,,0.90625,0.08519285443464915,,,,,,,,,,0.96875,0.875,-0.13256596766563922,,,,,,,,,,,,,,,14574.0
5903,,,,,,,,,,,,,,,,,,0.25,,,,,,-0.0,0.5,,0.34077142857142856,4.0,,,,,,0.4375,0.46875,0.13798634105960267,,,0.90625,,,,,,,,,,,0.90625,0.375,-0.1377138203070162,,,,,,,,,,,,,,,14576.0
6003,,,,,,,,,,,,,,,-1.0,,-28.358550386527043,2.25,,23.06214556365037,0.0,,,28.358550386527043,0.90625,0.08519286391337712,,,1.0223143669605255,0.012937294884364528,0.005474452554744526,1.0,0.15524753861237434,0.84375,0.78125,0.1435132908108768,,,0.84375,0.08519286391337712,,,,,0.012937294884364528,0.010948905109489052,2.0,0.1262526216988159,23.06214556365037,0.84375,0.84375,-0.14304120761741995,,,,,,,,,,,,,,,14579.0
6103,,,,,,,,,,,,,,,-1.5,,-22.351663187257763,2.75,,19.571348328900424,,,,22.351663187257763,1.03125,0.028397624464035032,0.4259642857142857,5.0,0.3407714935684204,0.010196926636522703,,,0.12236311963827243,1.0,0.96875,0.1490473933378094,,,0.875,0.028397624464035032,0.08519285714285714,-1.0,-0.34077143669605253,-4.000000095367431,0.010196926636522703,,,0.10714241785894393,19.571348328900424,0.9375,1.0,-0.1483614421521653,,,,,,,,,,,,,,,14582.0
6203,,,,,,,,,,,,,,,-1.75,,-5.200586626171432,3.0,,4.768261308348916,,,,5.200586626171432,1.03125,,,,,0.002372530395151201,,,0.028470364741814413,1.09375,1.0625,0.15484972495193336,,,1.0,,,,,,0.002372530395151201,0.016423357664233577,3.0,0.0261036203011802,4.768261308348916,0.96875,1.09375,-0.15423887791070284,,,,,,,,,,,,,,,14583.0
6308,,,,,,,,,,,,,,,-2.0,,-4.416106777929005,3.25,,3.2817163113771195,,,,4.416106777929005,1.0,0.0,,,0.0,0.002014647252704838,0.010948905109489052,2.0,0.024175767032458058,1.0625,1.0625,0.16028941084017456,,,1.09375,0.0,,,0.0,0.0,0.002014647252704838,,,,,1.03125,1.125,-0.15965710547196874,,,,,,,,,,,,,,,14585.0
6403,,,,,,,,,,,,,,,-2.5,,-2.7041070112492203,3.5,,2.782362105786242,,,,2.7041070112492203,0.9375,,,,,0.0012336254613363232,,,0.014803505536035879,1.0625,1.0625,0.16609174245429853,,,1.1875,,,,,,0.0012336254613363232,,,0.015231909338245852,2.782362105786242,1.0625,1.09375,-0.1654365482039857,,,,,,,,,,,,,,,14588.0
