Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Compressor[0]/Enabled,network_table:///LiveWindow/Ungrouped/Compressor[0]/Pressure switch,"network_table:///LiveWindow/Ungrouped/DoubleSolenoid[0,2]/Value",network_table:///LiveWindow/Ungrouped/Encoder[0]/Distance,network_table:///LiveWindow/Ungrouped/Encoder[0]/Distance per Tick,network_table:///LiveWindow/Ungrouped/Encoder[0]/Speed,network_table:///LiveWindow/Ungrouped/Encoder[1]/Distance,network_table:///LiveWindow/Ungrouped/Encoder[1]/Distance per Tick,network_table:///LiveWindow/Ungrouped/Encoder[1]/Speed,network_table:///SmartDashboard/Accelerometer,network_table:///SmartDashboard/Direction,network_table:///SmartDashboard/Drive Mode,network_table:///SmartDashboard/Left EO Encoder Speed RPS,network_table:///SmartDashboard/Left Master Current,network_table:///SmartDashboard/Left NEO Drive speed FPS,network_table:///SmartDashboard/Left NEO Encoder Inches,network_table:///SmartDashboard/Left NEO Encoder Position Ticks,network_table:///SmartDashboard/Left NEO Encoder Speed Inches,network_table:///SmartDashboard/Left Rio Drive speed FPS,network_table:///SmartDashboard/Left Rio Encoder Inches,network_table:///SmartDashboard/Left Rio Encoder Position Ticks,network_table:///SmartDashboard/Left Rio Encoder Speed Inches,network_table:///SmartDashboard/Left Slave 1 Current,network_table:///SmartDashboard/Left Slave 2 Current,network_table:///SmartDashboard/Left Voltage,network_table:///SmartDashboard/Mode,network_table:///SmartDashboard/Neutral Mode,network_table:///SmartDashboard/Right Master Current,network_table:///SmartDashboard/Right NEO Drive speed FPS,network_table:///SmartDashboard/Right NEO Encoder Inches,network_table:///SmartDashboard/Right NEO Encoder Position Ticks,network_table:///SmartDashboard/Right NEO Encoder Speed Inches,network_table:///SmartDashboard/Right NEO Encoder Speed RPS,network_table:///SmartDashboard/Right Rio Drive speed FPS,network_table:///SmartDashboard/Right Rio Encoder Inches,network_table:///SmartDashboard/Right Rio Encoder Position Ticks,network_table:///SmartDashboard/Right Rio Encoder Speed Inches,network_table:///SmartDashboard/Right Rio Encoder Speed RPS,network_table:///SmartDashboard/Right Slave 1 Current,network_table:///SmartDashboard/Right Slave 2 Current,network_table:///SmartDashboard/Right Voltage,network_table:///SmartDashboard/high Gear,network_table:///SmartDashboard/jetson/Angle To Target,network_table:///SmartDashboard/jetson/Distance,network_table:///SmartDashboard/jetson/Left hasLeft,network_table:///SmartDashboard/jetson/Left hasRight,network_table:///SmartDashboard/jetson/Left targetX,network_table:///SmartDashboard/jetson/Left targetY,network_table:///SmartDashboard/jetson/Left targetsFound,network_table:///SmartDashboard/jetson/Offset,network_table:///SmartDashboard/jetson/Right hasLeft,network_table:///SmartDashboard/jetson/Right hasRight,network_table:///SmartDashboard/jetson/Right targetX,network_table:///SmartDashboard/jetson/Right targetY,network_table:///SmartDashboard/jetson/Right targetsFound,network_table:///SmartDashboard/jetson/increment
3911,,,,,,,,,,,,,,,-6818.5,,-5594.405594405595,6731.25,,5670.541536716756,6.0,,,5608.5249579360625,6.28125,,36.21021428571428,1242.0,,2.5586336486934593,37.28649635036496,6811.0,30.703603784321512,8.28125,3.65625,2.91379570146794,,,8.1875,,34.49008333333333,-1183.0,-28.338423233032223,-971.9998168945312,2.5586336486934593,36.73905109489051,6711.0,31.30047201111793,5717.552887364208,8.15625,7.84375,-2.905983916745506,,,,,,,,,,,,,,,818.0
4012,,,,,,,,,,,,,,,-7354.75,,-5696.382796923954,7273.5,,4164.06412658755,2.0,,,5586.59217877095,7.4375,2.4004081370035806,38.513440476190475,1321.0,28.804897644042967,2.548627818782368,40.22627737226278,7348.0,30.583533825388415,8.4375,3.75,2.8981721320230722,,,6.125,2.4004081370035806,37.87203571428571,-1299.0,-28.221800270589192,-967.9996826171875,2.548627818782368,39.706204379562045,7253.0,21.994586399134295,4017.6777822418644,7.6875,6.5625,-2.91379570146794,,,,,,,,,,,,,,,820.0
4111,,,,,,,,,,,,,,,-7906.25,,-6257.82227784731,7806.75,,5563.282336578582,-2.0,,,5820.721769499418,5.15625,,41.98285714285714,1440.0,,2.655438763457764,43.23175182481752,7897.0,31.865265161493166,6.5,1.03125,2.91379570146794,,,7.0,,41.283142857142856,-1416.0,-28.338420741780595,-971.9997314453125,2.655438763457764,42.63503649635037,7788.0,29.04989416155227,5306.447333510215,5.5625,6.84375,-2.894266239661855,,,,,,,,,,,,,,,822.0
4212,,,,,,,,,,,,,,,-8448.0,,-5396.654074473826,8332.25,,5610.098176718093,-2.0,,,5696.382796923954,6.9375,2.4101265096028643,44.28608333333333,1519.0,28.921518115234374,2.598714779618592,46.20985401459854,8441.0,31.184577355423105,8.375,3.625,2.902078024384289,,,8.15625,2.4101265096028643,43.003273809523805,-1475.0,-28.33842572428385,-971.99990234375,2.598714779618592,45.509124087591246,8313.0,26.38926273677766,4820.4386599180525,5.5,8.625,-2.8786426702169865,,,,,,,,,,,,,,,824.0
4312,,,,,,,,,,,,,,,-8989.75,,-5136.106831022085,8867.75,,4751.722499406035,7.0,,,5150.656708730363,6.25,2.4004081370035806,47.726345238095234,1637.0,28.804897644042967,2.349752148143414,49.17700729927007,8983.0,28.197025777720967,7.59375,2.21875,2.911842755287332,,,7.59375,2.4004081370035806,46.38522619047619,-1591.0,-28.338423233032223,-971.9998168945312,2.349752148143414,48.44343065693431,8849.0,30.413625304136254,5555.555555555556,8.40625,8.09375,-2.894266239661855,,,,,,,,,,,,,,,827.0
4412,,,,,,,,,,,,,,,-9533.5,,-4944.375772558715,9415.75,,5086.46998982706,-8.0,,,5569.47925368978,3.5625,,50.058726190476186,1717.0,,2.540820827413221,52.16058394160584,9528.0,30.48984992895865,4.4375,0.53125,2.905983916745506,,,2.40625,,49.79633333333333,-1708.0,-28.338423233032223,-971.9998168945312,2.540820827413221,51.43795620437957,9396.0,30.65202998177226,5599.104143337066,5.34375,5.75,-2.915748647648549,,,,,,,,,,,,,,,829.0
4512,,,,,,,,,,,,,,,-9921.5,,-5044.136191677176,9947.25,,5832.604257801108,-11.0,,,4910.3854652590235,7.59375,2.4004081370035806,53.49898809523809,1835.0,28.804897644042967,2.2401393545889707,54.284671532846716,9916.0,26.88167225506765,9.125,5.5625,2.8981721320230722,,,8.53125,2.4004081370035806,51.48730952380952,-1766.0,-28.221800270589192,-967.9996826171875,2.2401393545889707,54.35036496350365,9928.0,27.35858348198164,4997.501249375313,4.71875,8.53125,-2.8981721320230722,,,,,,,,,,,,,,,831.0
4612,,,,,,,,,,,,,,,-10470.25,,-4531.037607612143,10474.75,,4887.585532746823,0.0,,,4524.886877828055,4.9375,,55.80221428571428,1914.0,,2.0642732106879813,57.284671532846716,10464.0,24.771278528255777,4.21875,1.625,2.909889809106723,,,6.84375,,54.89841666666666,-1883.0,-28.338420741780595,-971.9997314453125,2.0642732106879813,57.25182481751825,10458.0,30.763993002217063,5619.55605507165,7.09375,7.84375,-2.894266239661855,,,,,,,,,,,,,,,833.0
4712,,,,,,,,,,,,,,,-11006.75,,-6367.398917542184,11004.25,,4731.488052992667,-6.0,,,6506.180871828237,5.46875,2.390689764404297,59.24247619047618,2032.0,28.68827717285156,2.968148207950838,60.21897810218979,11000.0,35.61777849541006,6.84375,1.0,2.905983916745506,,,8.46875,2.390689764404297,58.28036904761904,-1999.0,-28.221795288085936,-967.99951171875,2.968148207950838,60.14233576642336,10986.0,30.841986223912823,5633.802816901409,8.625,8.6875,-2.888407401120029,,,,,,,,,,,,,,,836.0
4813,,,,,,,,,,,,,,,-11540.0,,-5417.118093174431,11548.75,,6275.494195167869,12.0,,,5150.656708730363,4.15625,2.4101265096028643,61.574857142857134,2112.0,28.921518115234374,2.349752148143414,63.14233576642336,11534.0,28.197025777720967,5.25,0.4375,2.9040309705648975,,,5.125,2.4101265096028643,59.97134523809523,-2057.0,-28.455038721720374,-975.9996948242188,2.349752148143414,63.10401459854015,11527.0,35.387540754651106,6464.124111182935,5.59375,7.03125,-2.894266239661855,,,,,,,,,,,,,,,838.0
4912,,,,,,,,,,,,,,,-11945.0,,-5747.126436781609,12083.5,,5336.179295624333,0.0,,,5753.739930955121,6.4375,2.4101265096028643,65.07342857142856,2232.0,28.921518115234374,2.6248813553627377,65.35401459854015,11938.0,31.498576264352852,4.375,3.40625,2.915748647648549,,,4.09375,2.4101265096028643,63.411607142857136,-2175.0,-28.455041212972002,-975.9997802734375,2.6248813553627377,66.07116788321169,12069.0,28.394463458218496,5186.721991701245,6.3125,4.96875,-2.9177015938291575,,,,,,,,,,,,,,,840.0
5012,,,,,,,,,,,,,,,-12499.5,,-3367.0033670033667,12621.75,,5217.845030002609,1.0,,,4202.563563773902,5.09375,2.419844882202148,67.37665476190476,2311.0,29.038138586425777,1.917227903181525,68.40328467153284,12495.0,23.0067348381783,5.53125,3.875,2.909889809106723,,,5.84375,2.419844882202148,66.82271428571428,-2292.0,-28.571656701660153,-979.999658203125,1.917227903181525,68.98357664233576,12601.0,36.67974911051609,6700.167504187605,8.65625,5.3125,-2.9001250782036805,,,,,,,,,,,,,,,842.0
5113,,,,,,,,,,,,,,,-13049.0,,-5732.301519059903,13166.5,,5940.00594000594,-4.0,,,6116.207951070337,6.96875,2.429563254801432,70.90438095238095,2432.0,29.154759057617184,2.7902408535904826,71.39233576642336,13041.0,33.48289024308579,5.1875,3.625,2.9040309705648975,,,5.09375,2.429563254801432,68.54284523809523,-2351.0,-28.571656701660153,-979.999658203125,2.7902408535904826,71.96715328467154,13146.0,31.635091330508672,5778.676683039584,6.6875,8.59375,-2.8923132934812465,,,,,,,,,,,,,,,845.0
5213,,,,,,,,,,,,,,,-13569.75,,-5792.064871126557,13692.25,,6791.171477079796,3.0,,,6273.525721455458,6.78125,2.419844882202148,73.20760714285714,2511.0,29.038138586425777,2.86200990942311,74.26642335766424,13566.0,34.344118913077324,3.5,2.1875,2.9040309705648975,,,6.59375,2.419844882202148,71.95395238095237,-2468.0,-28.455036230468746,-975.999609375,2.86200990942311,74.86861313868613,13676.0,25.76819277356802,4706.9898799717585,7.75,6.65625,-2.909889809106723,,,,,,,,,,,,,,,847.0
5313,,,,,,,,,,,,,,,-13968.0,,-4575.611988103409,14246.5,,4752.851711026617,10.0,,,4531.037607612143,4.9375,2.419844882202148,76.6770238095238,2630.0,29.038138586425777,2.067079200552985,76.43978102189782,13963.0,24.804950406635818,5.1875,1.71875,2.91379570146794,,,2.46875,2.419844882202148,75.39421428571428,-2586.0,-28.455038721720374,-975.9996948242188,2.067079200552985,77.87956204379563,14226.0,29.964162861217986,5473.453749315819,5.9375,4.4375,-2.911842755287332,,,,,,,,,,,,,,,849.0
5413,,,,,,,,,,,,,,,-14371.25,,-4194.6308724832215,14773.25,,5129.520389843549,-4.0,,,3365.8700774150116,7.5,2.419844882202148,79.00940476190476,2710.0,29.038138586425777,1.5355246703535637,78.64598540145985,14366.0,18.426296044242765,7.53125,1.28125,2.911842755287332,,,3.1875,2.419844882202148,77.08519047619046,-2644.0,-28.455036230468746,-975.999609375,1.5355246703535637,80.77007299270073,14754.0,30.929110478782633,5649.717514124294,0.53125,5.3125,-2.8981721320230722,,,,,,,,,,,,,,,851.0
5514,,,,,,,,,,,,,,,-14907.5,,-5491.488193300385,15310.0,,6289.30817610063,1.0,,,4673.989249824725,6.84375,,82.47882142857142,2829.0,,2.132294365795951,81.57481751824818,14901.0,25.587532389551416,7.9375,4.9375,2.894266239661855,,,7.6875,,80.52545238095237,-2762.0,-28.57166168416341,-979.9998291015625,2.132294365795951,83.70985401459855,15291.0,28.896556108442997,5278.437582475587,7.34375,8.25,-2.8923132934812465,,,,,,,,,,,,,,,854.0
5614,,,,,,,,,,,,,,,-15446.25,,-6607.201850016519,15846.75,,5790.387955993052,-15.0,,,5846.243788365975,7.46875,2.4101265096028643,84.75289285714285,2907.0,28.921518115234374,2.667082020239952,84.52007299270073,15439.0,32.004984242879424,9.0,5.40625,2.890360347300638,,,8.1875,2.4101265096028643,83.90740476190476,-2878.0,-28.455038721720374,-975.9996948242188,2.667082020239952,86.64416058394161,15827.0,30.694996101735498,5606.952621250351,8.65625,8.59375,-2.894266239661855,,,,,,,,,,,,,,,856.0
5714,,,,,,,,,,,,,,,-15832.0,,-4601.932811780948,16383.75,,5839.416058394161,1.0,,,4856.726566294318,5.5,2.390690179612901,88.22230952380951,3026.0,28.688282155354816,2.215659929878795,86.63868613138686,15826.0,26.58791915854554,5.96875,1.03125,2.905983916745506,,,6.03125,2.390690179612901,85.59838095238095,-2936.0,-28.221805253092445,-967.999853515625,2.215659929878795,89.56204379562044,16360.0,26.743783853173067,4885.197850512946,3.5,6.96875,-2.909889809106723,,,,,,,,,,,,,,,858.0
5814,,,,,,,,,,,,,,,-16382.0,,-6791.171477079796,16907.5,,6216.972334473113,-2.0,,,6172.839506172841,4.3125,2.4004085522121854,90.52553571428571,3105.0,28.804902626546223,2.8160764170496537,89.63321167883213,16373.0,33.79291700459584,5.375,1.4375,2.909889809106723,,,5.9375,2.4004085522121854,89.00948809523808,-3053.0,-28.221802761840816,-967.9997680664062,2.8160764170496537,92.46350364963504,16890.0,31.635091330508672,5778.676683039584,2.78125,6.21875,-2.9040309705648975,,,,,,,,,,,,,,,860.0
5914,,,,,,,,,,,,,,,-16937.5,,-4531.037607612143,17459.25,,4598.758335249483,6.0,,,4531.037607612143,5.375,2.4101267172071665,94.02410714285713,3225.0,28.921520606486,2.067079200552985,92.68795620437956,16931.0,24.804950406635818,7.25,1.0,2.9040309705648975,,,6.0625,2.4101267172071665,92.42059523809523,-3170.0,-28.455041212972002,-975.9997802734375,2.067079200552985,95.47445255474453,17440.0,30.354602466007908,5544.774050457444,8.25,6.78125,-2.890360347300638,,,,,,,,,,,,,,,863.0
6016,,,,,,,,,,,,,,,-17475.0,,-4672.897196261682,17994.0,,5309.264666843642,0.0,,,5360.493165371215,4.71875,2.419844882202148,96.32733333333333,3304.0,29.038138586425777,2.4454804586547514,95.63321167883213,17469.0,29.345765503857017,6.25,1.0,2.907936862926115,,,8.25,2.419844882202148,94.14072619047619,-3229.0,-28.455036230468746,-975.999609375,2.4454804586547514,98.4087591240876,17976.0,28.83567318801436,5267.3163023439565,6.8125,8.125,-2.902078024384289,,,,,,,,,,,,,,,865.0
6114,,,,,,,,,,,,,,,-17875.75,,-5299.4170641229475,18529.5,,5263.1578947368425,5.0,,,5694.760820045559,4.5625,2.4101265096028643,99.82590476190475,3424.0,28.921518115234374,2.59797482666312,97.82299270072993,17869.0,31.17569791995744,5.21875,0.5,2.905983916745506,,,7.4375,2.4101265096028643,97.55183333333332,-3346.0,-28.45504370422363,-975.9998657226563,2.59797482666312,101.33211678832117,18510.0,30.430531154777803,5558.6436909394115,6.96875,8.34375,-2.9040309705648975,,,,,,,,,,,,,,,867.0
6214,,,,,,,,,,,,,,,-18435.0,,-5984.440454817474,19070.5,,5572.5828921705215,0.0,,,5894.4886531093425,5.46875,2.419844882202148,102.15828571428571,3504.0,29.038138586425777,2.6890915388272547,100.87226277372264,18426.0,32.26909846592706,6.40625,2.34375,2.9001250782036805,,,2.90625,2.419844882202148,100.96294047619047,-3463.0,-28.57166168416341,-979.9998291015625,2.6890915388272547,104.28832116788321,19050.0,30.48984992895865,5569.47925368978,7.96875,6.09375,-2.888407401120029,,,,,,,,,,,,,,,869.0
6315,,,,,,,,,,,,,,,-18972.5,,-3748.1259370314847,19606.75,,4788.125448886762,-14.0,,,3738.3177570093458,6.125,,105.62770238095237,3623.0,,1.7054369329422199,103.83941605839416,18968.0,20.465243195306638,5.25,1.09375,2.902078024384289,,,7.59375,,102.68307142857142,-3522.0,-28.45504370422363,-975.9998657226563,1.7054369329422199,107.21715328467154,19585.0,28.76748583680781,5254.860746190227,8.90625,8.40625,-2.8766897240363782,,,,,,,,,,,,,,,872.0
6418,,,,,,,,,,,,,,,-19516.5,,-5975.500448162534,20136.25,,5189.413596263622,-1.0,,,6016.847172081829,4.3125,,107.93092857142857,3702.0,,2.7449120310592288,106.8065693430657,19510.0,32.93894437271074,4.75,1.71875,2.907936862926115,,,7.625,,106.0650238095238,-3638.0,-28.338423233032223,-971.9998168945312,2.7449120310592288,110.13503649635037,20118.0,33.565006466857916,6131.207847946046,6.0625,7.4375,-2.894266239661855,,,,,,,,,,,,,,,874.0
6515,,,,,,,,,,,,,,,-20053.0,,-5008.765339343851,20676.0,,4607.2333563695,-8.0,,,5563.282336578582,3.5625,2.4101265096028643,111.42949999999999,3822.0,28.921518115234374,2.5379937666873094,109.75182481751825,20048.0,30.455925200247712,4.71875,0.625,2.911842755287332,,,5.34375,2.4101265096028643,109.47613095238094,-3755.0,-28.221805253092445,-967.999853515625,2.5379937666873094,113.08576642335767,20657.0,30.17890052229617,5512.679162072767,8.46875,5.96875,-2.9196545400097658,,,,,,,,,,,,,,,876.0
6624,,,,,,,,,,,,,,,-20437.5,,-5193.456245131135,21199.25,,5341.880341880342,-5.0,,,5500.5500550055,6.28125,2.4101269248114687,113.73272619047619,3901.0,28.921523097737627,2.50937502509375,111.84854014598541,20431.0,30.112500301125003,6.15625,0.96875,2.902078024384289,,,6.90625,2.4101269248114687,111.16710714285713,-3813.0,-28.338420741780595,-971.9997314453125,2.50937502509375,115.95985401459855,21182.0,25.920703384207037,4734.848484848485,8.65625,7.59375,-2.8825485625782035,,,,,,,,,,,,,,,878.0
6715,,,,,,,,,,,,,,,-20985.0,,-6791.171477079796,21730.0,,8120.178643930168,18.0,,,6648.936170212766,3.3125,2.4101269248114687,117.20214285714285,4020.0,28.921523097737627,3.033273800279547,114.8594890510949,20981.0,36.39928560335456,4.625,0.28125,2.9177015938291575,,,4.90625,2.4101269248114687,114.57821428571428,-3930.0,-28.455046195475255,-975.999951171875,3.033273800279547,118.89416058394161,21718.0,30.583533825388415,5586.59217877095,2.5625,7.21875,-2.8825485625782035,,,,,,,,,,,,,,,881.0
6815,,,,,,,,,,,,,,,-21528.0,,-5468.963631391851,22286.25,,5112.474437627812,-3.0,,,4338.394793926247,6.53125,2.4004085522121854,119.50536904761904,4099.0,28.804902626546223,1.9791947052583245,117.82116788321169,21522.0,23.750336463099895,5.71875,2.25,2.9001250782036805,,,7.8125,2.4004085522121854,117.98932142857142,-4047.0,-28.338423233032223,-971.9998168945312,1.9791947052583245,121.89416058394161,22266.0,26.478609696466872,4836.759371221282,8.8125,7.28125,-2.894266239661855,,,,,,,,,,,,,,,883.0
6915,,,,,,,,,,,,,,,-21923.75,,-4781.257470714798,22821.25,,5412.719891745603,-3.0,,,5589.714924538849,6.9375,2.4101267172071665,123.00394047619046,4219.0,28.921520606486,2.5500524290779425,119.98357664233578,21917.0,30.600629148935308,4.8125,5.09375,2.902078024384289,,,6.0,2.4101267172071665,119.70945238095237,-4106.0,-28.455038721720374,-975.9996948242188,2.5500524290779425,124.82846715328468,22802.0,31.417231304129277,5738.880918220948,8.6875,7.5625,-2.9001250782036805,,,,,,,,,,,,,,,885.0
7016,,,,,,,,,,,,,,,-22317.0,,-5824.111822947,23353.75,,5552.47084952804,-8.0,,,5640.157924421884,6.03125,2.419844882202148,125.33632142857142,4299.0,29.038138586425777,2.5730647465428302,122.14051094890512,22311.0,30.876776958513965,6.4375,2.03125,2.905983916745506,,,6.9375,2.419844882202148,123.12055952380952,-4223.0,-28.338420741780595,-971.9997314453125,2.5730647465428302,127.75182481751825,23336.0,29.923217025113562,5465.9743099207435,4.21875,8.34375,-2.8825485625782035,,,,,,,,,,,,,,,887.0
7116,,,,,,,,,,,,,,,-22876.25,,-6242.197253433209,23896.25,,5428.881650380022,-6.0,,,6510.416666666667,5.3125,,128.80573809523807,4418.0,,2.9700805961070564,125.19525547445257,22869.0,35.64096715328468,3.78125,1.125,2.9001250782036805,,,5.71875,,126.50251190476189,-4339.0,-28.455041212972002,-975.9997802734375,2.9700805961070564,130.7189781021898,23878.0,30.72083364054167,5611.672278338945,8.09375,5.90625,-2.890360347300638,,,,,,,,,,,,,,,890.0
7215,,,,,,,,,,,,,,,-23405.25,,-5563.282336578582,24433.25,,5619.55605507165,-5.0,,,5496.015388843089,7.28125,2.419844882202148,131.13811904761903,4498.0,29.038138586425777,2.507306290530606,128.09671532846716,23399.0,30.087675486367274,7.46875,3.9375,2.907936862926115,,,5.0625,2.419844882202148,128.22264285714286,-4398.0,-28.338420741780595,-971.9997314453125,2.507306290530606,133.65328467153284,24414.0,29.890540839445954,5460.005460005461,7.21875,6.125,-2.894266239661855,,,,,,,,,,,,,,,892.0
7316,,,,,,,,,,,,,,,-23803.5,,-5272.871078302135,24959.5,,5569.47925368978,-12.0,,,4702.562896778744,6.5625,2.419844882202148,134.6075357142857,4617.0,29.038138586425777,2.1453297886764346,130.27554744525548,23797.0,25.743957464117216,7.21875,0.5,2.9001250782036805,,,4.125,2.419844882202148,131.63375,-4515.0,-28.338423233032223,-971.9998168945312,2.1453297886764346,136.52189781021897,24938.0,30.74671471353286,5616.3998876720025,0.46875,5.8125,-2.911842755287332,,,,,,,,,,,,,,,895.0
7416,,,,,,,,,,,,,,,-24201.0,,218.79444262115743,25499.5,,4995.004995004995,3.0,,,-218.79444262115743,6.9375,,136.93991666666665,4697.0,,-0.09981498294760832,132.48722627737226,24201.0,-1.1977797953712999,6.75,3.34375,2.905983916745506,,,8.03125,,135.04485714285713,-4632.0,-28.57165919291178,-979.9997436523438,-0.09981498294760832,139.48357664233578,25479.0,34.463031506103405,6295.247088448222,8.75,8.625,-2.8747367778557695,,,,,,,,,,,,,,,897.0
7517,,,,,,,,,,,,,,,-24752.75,,-5880.623346074684,26034.5,,4957.85820525533,7.0,,,6402.048655569783,3.65625,2.4101265096028643,140.4093333333333,4816.0,28.921518115234374,2.9206426348402292,135.46532846715328,24745.0,35.04771161808275,5.78125,1.40625,2.902078024384289,,,3.625,2.4101265096028643,136.7649880952381,-4691.0,-28.571656701660153,-979.999658203125,2.9206426348402292,142.4124087591241,26014.0,27.739815326802766,5067.139599695972,6.34375,6.4375,-2.890360347300638,,,,,,,,,,,,,,,900.0
7616,,,,,,,,,,,,,,,-25301.0,,-5020.080321285141,26573.25,,5557.099194220617,4.0,,,5343.307507347048,3.9375,2.419844882202148,142.74171428571427,4896.0,29.038138586425777,2.4376402861984707,138.47080291970804,25294.0,29.25168343438165,4.9375,0.6875,2.9040309705648975,,,6.1875,2.419844882202148,140.17609523809523,-4808.0,-28.57165919291178,-979.9997436523438,2.4376402861984707,145.36861313868613,26554.0,32.75173529610844,5982.650314089142,3.8125,8.5,-2.902078024384289,,,,,,,,,,,,,,,902.0
7717,,,,,,,,,,,,,,,-25778.75,,0.0,27109.0,,5614.823133071309,-10.0,,,-0.0,3.625,2.429563254801432,146.2402857142857,5016.0,29.154759057617184,-0.0,141.12591240875912,25779.0,-0.0,2.9375,0.21875,2.909889809106723,,,5.96875,2.429563254801432,143.58720238095236,-4925.0,-28.455041212972002,-975.9997802734375,-0.0,148.2919708029197,27088.0,45.43114153314959,8298.755186721992,8.15625,7.15625,-2.902078024384289,,,,,,,,,,,,,,,905.0
7817,,,,,,,,,,,,,,,-26226.25,,-3897.8756577665176,27637.75,,5078.7201625190455,-9.0,,,4335.5733795794495,4.75,2.419844882202148,148.54351190476189,5095.0,29.038138586425777,1.9779075636767562,143.54014598540147,26220.0,23.734890764121076,7.5,0.5,2.902078024384289,,,7.65625,2.419844882202148,145.27817857142855,-4983.0,-28.338418250528967,-971.9996459960937,1.9779075636767562,151.1770072992701,27615.0,28.07411566535654,5128.205128205128,8.5625,6.65625,-2.8923132934812465,,,,,,,,,,,,,,,907.0
7917,,,,,,,,,,,,,,,-26627.75,,-5594.405594405595,28164.25,,5853.087503658179,-5.0,,,5735.589331803843,5.15625,,152.07123809523807,5216.0,,2.61660097253825,145.74087591240877,26622.0,31.399211670459,5.28125,0.375,2.884501508758812,,,8.28125,,148.6892857142857,-5100.0,-28.221800270589192,-967.9996826171875,2.61660097253825,154.0784671532847,28145.0,25.216271555709472,4606.17227084293,8.65625,9.21875,-2.8747367778557695,,,,,,,,,,,,,,,908.0
8018,,,,,,,,,,,,,,,-27172.25,,-5577.244841048522,28700.5,,4810.004810004811,0.0,,,5422.99349240781,4.4375,2.4101265096028643,154.37446428571428,5295.0,28.921518115234374,2.4739933815729063,148.7189781021898,27166.0,29.687920578874873,4.53125,0.5,2.907936862926115,,,7.6875,2.4101265096028643,152.07123809523807,-5216.0,-28.221800270589192,-967.9996826171875,2.4739933815729063,157.02372262773724,28683.0,30.703603784321512,5608.5249579360625,8.3125,8.625,-2.868877939313944,,,,,,,,,,,,,,,909.0
8117,,,,,,,,,,,,,,,-27718.75,,-6363.3471205854285,29225.0,,5622.71577171774,-3.0,,,6651.1473229132025,7.21875,2.419844882202148,157.81472619047616,5413.0,29.038138586425777,3.034282537825366,151.69708029197082,27710.0,36.411390453904396,8.1875,2.625,2.894266239661855,,,8.0625,2.419844882202148,153.73305952380952,-5273.0,-28.221805253092445,-967.999853515625,3.034282537825366,159.88686131386862,29206.0,33.390988440039806,6099.420555047271,8.71875,7.90625,-2.868877939313944,,,,,,,,,,,,,,,912.0
8217,,,,,,,,,,,,,,,-28144.75,,-327.0271596056052,29770.0,,5757.052389176742,13.0,,,327.0271596056052,4.0,2.4101269248114687,160.14710714285712,5493.0,28.921523097737627,0.1491912224478126,154.0784671532847,28145.0,1.7902946693737514,4.0625,0.3125,2.9001250782036805,,,8.34375,2.4101269248114687,157.1150119047619,-5389.0,-28.221800270589192,-967.9996826171875,0.1491912224478126,162.83211678832117,29744.0,25.169896803423107,4597.701149425287,8.71875,9.0625,-2.86106615459151,,,,,,,,,,,,,,,914.0
8318,,,,,,,,,,,,,,,-28655.5,,-5805.515239477504,30303.0,,4924.895345973898,6.0,,,6644.518272425249,4.75,2.4004085522121854,163.58736904761903,5611.0,28.804902626546223,3.0312583359604237,156.83211678832117,28648.0,36.375100031525086,4.59375,1.90625,2.9040309705648975,,,7.53125,2.4004085522121854,160.4678095238095,-5504.0,-28.105187273152666,-963.9998901367187,3.0312583359604237,165.76642335766425,30280.0,30.703603784321512,5608.5249579360625,5.84375,7.4375,-2.8708308854945526,,,,,,,,,,,,,,,917.0
8418,,,,,,,,,,,,,,,-29197.5,,-4247.186239116586,30824.0,,4769.854519437157,-4.0,,,5146.68039114771,7.09375,2.4198450898064503,165.91975,5691.0,29.038141077677405,2.347938134647678,159.80474452554745,29191.0,28.175257615772136,7.34375,5.5,2.9001250782036805,,,6.59375,2.4198450898064503,162.18794047619045,-5563.0,-28.10518478190104,-963.9998046875,2.347938134647678,168.6514598540146,30807.0,26.313158157868425,4806.536890170632,8.875,8.0,-2.8923132934812465,,,,,,,,,,,,,,,919.0
8520,,,,,,,,,,,,,,,-29710.5,,-2521.4321734745336,31349.0,,5689.9004267425325,-5.0,,,3721.6226274655755,5.09375,2.4004081370035806,169.36001190476188,5809.0,28.804897644042967,1.697820541726996,162.62956204379563,29707.0,20.373846500723953,6.40625,0.53125,2.911842755287332,,,8.3125,2.4004081370035806,165.54073809523808,-5678.0,-28.10518478190104,-963.9998046875,1.697820541726996,171.53102189781023,31333.0,31.43527163218217,5742.176284811943,8.9375,8.5625,-2.8825485625782035,,,,,,,,,,,,,,,921.0
